onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	494	5	n/a	1237.0	5.0	n/a	powder/powder_05s.jpg
7.5	0.5	exp	602	5	n/a	1546.0	5.0	n/a	steamroller/steamroller_05n.jpg
12.0	0.5	exp	313	5	n/a	777.0	5.0	n/a	helmet/helmet_05s.jpg
16.5	0.5	exp	186	5	n/a	448.0	5.0	n/a	crowbar/crowbar_05n.jpg
21.0	0.5	catch	721	85	n/a	n/a	n/a	0.795	catch085.jpg
25.5	0.5	exp	196	5	n/a	476.0	5.0	n/a	dashboard/dashboard_05s.jpg
30.0	0.5	exp	199	5	n/a	481.0	5.0	n/a	desk/desk_05s.jpg
34.5	0.5	exp	88	5	n/a	206.0	5.0	n/a	brush/brush_05s.jpg
39.0	0.5	exp	661	5	n/a	1699.0	5.0	n/a	train/train_05s.jpg
43.5	0.5	exp	499	5	n/a	1246.0	5.0	n/a	puck/puck_05s.jpg
48.0	0.5	catch	721	80	n/a	n/a	n/a	0.781	catch080.jpg
52.5	0.5	exp	638	5	n/a	1648.0	5.0	n/a	thermos/thermos_05s.jpg
57.0	0.5	exp	653	5	n/a	1678.0	5.0	n/a	toolbox/toolbox_05s.jpg
61.5	0.5	exp	274	5	n/a	683.0	5.0	n/a	go-kart/go-kart_05s.jpg
66.0	0.5	exp	639	5	n/a	1649.0	5.0	n/a	thermostat/thermostat_05s.jpg
70.5	0.5	catch	721	55	n/a	n/a	n/a	0.842	catch055.jpg
75.0	0.5	exp	38	5	n/a	98.0	5.0	n/a	battery/battery_05n.jpg
79.5	0.5	exp	291	5	n/a	719.0	5.0	n/a	groundhog/groundhog_05n.jpg
84.0	0.5	exp	409	5	n/a	1022.0	5.0	n/a	mosquito_net/mosquito_net_05s.jpg
88.5	0.5	exp	64	5	n/a	149.0	5.0	n/a	blowtorch/blowtorch_05s.jpg
93.0	0.5	catch	721	48	n/a	n/a	n/a	1.15	catch048.jpg
97.5	0.5	test	22	13	4.0	46.0	14.0	n/a	axe/axe_14n.jpg
102.0	0.5	exp	307	5	n/a	762.0	5.0	n/a	hay/hay_05s.jpg
106.5	0.5	exp	126	5	n/a	289.0	5.0	n/a	cauliflower/cauliflower_05s.jpg
111.0	0.5	exp	436	5	n/a	1094.0	5.0	n/a	pacifier/pacifier_05s.jpg
115.5	0.5	exp	557	5	n/a	1423.0	5.0	n/a	shirt/shirt_05s.jpg
120.0	0.5	exp	236	5	n/a	569.0	5.0	n/a	eyepiece/eyepiece_05s.jpg
124.5	0.5	exp	375	5	n/a	941.0	5.0	n/a	lock/lock_05s.jpg
129.0	0.5	exp	147	5	n/a	342.0	5.0	n/a	christmas_tree/christmas_tree_05s.jpg
