onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	test	341	13	59.0	865.0	14.0	n/a	kazoo/kazoo_14s.jpg
7.5	0.5	exp	237	2	n/a	570.0	2.0	n/a	face/face_02s.jpg
12.0	0.5	exp	626	2	n/a	1614.0	2.0	n/a	taco/taco_02s.jpg
16.5	0.5	catch	721	48	n/a	n/a	n/a	0.766	catch048.jpg
21.0	0.5	exp	257	2	n/a	632.0	2.0	n/a	footbath/footbath_02s.jpg
25.5	0.5	exp	220	2	n/a	523.0	2.0	n/a	drum/drum_02s.jpg
30.0	0.5	exp	147	2	n/a	342.0	2.0	n/a	christmas_tree/christmas_tree_02s.jpg
34.5	0.5	exp	508	2	n/a	1273.0	2.0	n/a	radiator/radiator_02n.jpg
39.0	0.5	catch	721	10	n/a	n/a	n/a	0.537	catch010.jpg
43.5	0.5	exp	207	2	n/a	501.0	2.0	n/a	dollhouse/dollhouse_02s.jpg
48.0	0.5	exp	301	2	n/a	743.0	2.0	n/a	hammock/hammock_02s.jpg
52.5	0.5	exp	256	2	n/a	631.0	2.0	n/a	football_helmet/football_helmet_02s.jpg
57.0	0.5	test	215	13	36.0	516.0	16.0	n/a	drain/drain_16s.jpg
61.5	0.5	exp	441	2	n/a	1105.0	2.0	n/a	pancake/pancake_02n.jpg
66.0	0.5	exp	154	2	n/a	370.0	2.0	n/a	coat/coat_02s.jpg
70.5	0.5	exp	418	2	n/a	1050.0	2.0	n/a	nail_polish/nail_polish_02s.jpg
75.0	0.5	exp	98	2	n/a	226.0	2.0	n/a	burrito/burrito_02s.jpg
79.5	0.5	test	68	13	16.0	155.0	14.0	n/a	boat/boat_14n.jpg
84.0	0.5	exp	239	2	n/a	576.0	2.0	n/a	fence/fence_02s.jpg
88.5	0.5	exp	284	2	n/a	704.0	2.0	n/a	grapefruit/grapefruit_02s.jpg
93.0	0.5	exp	189	2	n/a	455.0	2.0	n/a	crystal1/crystal1_02s.jpg
97.5	0.5	exp	430	2	n/a	1075.0	2.0	n/a	okra/okra_02n.jpg
102.0	0.5	exp	560	2	n/a	1434.0	2.0	n/a	shower/shower_02s.jpg
106.5	0.5	exp	424	2	n/a	1062.0	2.0	n/a	noodle/noodle_02s.jpg
111.0	0.5	exp	232	2	n/a	556.0	2.0	n/a	emerald/emerald_02s.jpg
115.5	0.5	catch	721	33	n/a	n/a	n/a	0.536	catch033.jpg
120.0	0.5	exp	550	2	n/a	1403.0	2.0	n/a	seesaw/seesaw_02s.jpg
124.5	0.5	test	597	13	85.0	1535.0	14.0	n/a	stalagmite/stalagmite_14s.jpg
129.0	0.5	test	707	13	100.0	1817.0	13.0	n/a	wig/wig_13s.jpg
133.5	0.5	exp	556	2	n/a	1422.0	2.0	n/a	ship/ship_02s.jpg
138.0	0.5	exp	478	2	n/a	1202.0	2.0	n/a	pliers/pliers_02s.jpg
142.5	0.5	exp	344	2	n/a	870.0	2.0	n/a	key/key_02s.jpg
147.0	0.5	exp	718	2	n/a	1848.0	2.0	n/a	yo-yo/yo-yo_02s.jpg
151.5	0.5	catch	721	92	n/a	n/a	n/a	0.58	catch092.jpg
