onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	33	4	n/a	71.0	4.0	n/a	banner/banner_04s.jpg
7.5	0.5	exp	38	4	n/a	98.0	4.0	n/a	battery/battery_04n.jpg
12.0	0.5	exp	431	4	n/a	1077.0	4.0	n/a	omelet/omelet_04n.jpg
16.5	0.5	exp	696	4	n/a	1783.0	4.0	n/a	washboard/washboard_04s.jpg
21.0	0.5	catch	721	35	n/a	n/a	n/a	1.003	catch035.jpg
25.5	0.5	exp	664	4	n/a	1706.0	4.0	n/a	tray/tray_04s.jpg
30.0	0.5	exp	130	4	n/a	302.0	4.0	n/a	chalice/chalice_04s.jpg
34.5	0.5	exp	558	4	n/a	1424.0	4.0	n/a	shoe/shoe_04s.jpg
39.0	0.5	test	462	13	75.0	1166.0	13.0	n/a	piano/piano_13n.jpg
43.5	0.5	exp	659	4	n/a	1694.0	4.0	n/a	towel_rack/towel_rack_04s.jpg
48.0	0.5	exp	172	4	n/a	413.0	4.0	n/a	corn/corn_04s.jpg
52.5	0.5	exp	469	4	n/a	1183.0	4.0	n/a	pineapple/pineapple_04s.jpg
57.0	0.5	exp	349	4	n/a	885.0	4.0	n/a	koala/koala_04s.jpg
61.5	0.5	test	63	13	14.0	141.0	19.0	n/a	blind/blind_19s.jpg
66.0	0.5	exp	649	4	n/a	1672.0	4.0	n/a	toilet_paper/toilet_paper_04s.jpg
70.5	0.5	exp	230	4	n/a	553.0	4.0	n/a	elbow/elbow_04s.jpg
75.0	0.5	exp	237	4	n/a	570.0	4.0	n/a	face/face_04s.jpg
79.5	0.5	exp	446	4	n/a	1117.0	4.0	n/a	paperclip/paperclip_04s.jpg
84.0	0.5	exp	683	4	n/a	1757.0	4.0	n/a	velcro/velcro_04s.jpg
88.5	0.5	exp	564	4	n/a	1442.0	4.0	n/a	sickle/sickle_04s.jpg
93.0	0.5	exp	23	4	n/a	47.0	4.0	n/a	baby/baby_04s.jpg
97.5	0.5	exp	330	4	n/a	833.0	4.0	n/a	iron/iron_04s.jpg
102.0	0.5	exp	205	4	n/a	496.0	4.0	n/a	dog/dog_04s.jpg
106.5	0.5	catch	721	8	n/a	n/a	n/a	1.039	catch008.jpg
111.0	0.5	exp	295	4	n/a	724.0	4.0	n/a	guitar/guitar_04s.jpg
115.5	0.5	exp	410	4	n/a	1024.0	4.0	n/a	moth/moth_04n.jpg
120.0	0.5	exp	16	4	n/a	31.0	4.0	n/a	apple/apple_04s.jpg
124.5	0.5	catch	721	81	n/a	n/a	n/a	0.623	catch081.jpg
129.0	0.5	exp	97	4	n/a	225.0	4.0	n/a	burner/burner_04s.jpg
133.5	0.5	exp	358	4	n/a	911.0	4.0	n/a	leek/leek_04s.jpg
138.0	0.5	exp	694	4	n/a	1781.0	4.0	n/a	wand/wand_04s.jpg
142.5	0.5	test	597	13	85.0	1535.0	14.0	n/a	stalagmite/stalagmite_14s.jpg
147.0	0.5	exp	605	4	n/a	1563.0	4.0	n/a	stopwatch/stopwatch_04s.jpg
151.5	0.5	exp	144	4	n/a	334.0	4.0	n/a	chip/chip_04s.jpg
156.0	0.5	exp	219	4	n/a	521.0	4.0	n/a	drill/drill_04s.jpg
160.5	0.5	test	87	13	19.0	205.0	14.0	n/a	brownie/brownie_14s.jpg
165.0	0.5	exp	322	4	n/a	807.0	4.0	n/a	hotplate/hotplate_04s.jpg
169.5	0.5	exp	549	4	n/a	1396.0	4.0	n/a	seagull/seagull_04s.jpg
174.0	0.5	catch	721	25	n/a	n/a	n/a	0.777	catch025.jpg
178.5	0.5	exp	400	4	n/a	1003.0	4.0	n/a	milkshake/milkshake_04s.jpg
183.0	0.5	exp	287	4	n/a	710.0	4.0	n/a	gravel/gravel_04n.jpg
187.5	0.5	exp	434	4	n/a	1091.0	4.0	n/a	overalls/overalls_04s.jpg
192.0	0.5	exp	408	4	n/a	1021.0	4.0	n/a	mosquito/mosquito_04s.jpg
196.5	0.5	exp	192	4	n/a	461.0	4.0	n/a	cup/cup_04s.jpg
201.0	0.5	exp	61	4	n/a	139.0	4.0	n/a	blender/blender_04s.jpg
205.5	0.5	exp	232	4	n/a	556.0	4.0	n/a	emerald/emerald_04s.jpg
210.0	0.5	catch	721	52	n/a	n/a	n/a	0.674	catch052.jpg
214.5	0.5	exp	699	4	n/a	1791.0	4.0	n/a	water_fountain/water_fountain_04s.jpg
219.0	0.5	exp	455	4	n/a	1139.0	4.0	n/a	peeler/peeler_04s.jpg
223.5	0.5	exp	160	4	n/a	386.0	4.0	n/a	coin/coin_04s.jpg
228.0	0.5	exp	112	4	n/a	256.0	4.0	n/a	candy/candy_04s.jpg
232.5	0.5	exp	415	4	n/a	1036.0	4.0	n/a	muffin/muffin_04n.jpg
237.0	0.5	test	286	13	46.0	708.0	13.0	n/a	grate/grate_13s.jpg
241.5	0.5	test	283	13	45.0	703.0	20.0	n/a	grape/grape_20s.jpg
246.0	0.5	exp	634	4	n/a	1641.0	4.0	n/a	telescope/telescope_04s.jpg
250.5	0.5	exp	592	4	n/a	1521.0	4.0	n/a	spout/spout_04s.jpg
255.0	0.5	catch	721	24	n/a	n/a	n/a	0.817	catch024.jpg
259.5	0.5	exp	636	4	n/a	1644.0	4.0	n/a	tent/tent_04s.jpg
264.0	0.5	exp	466	4	n/a	1172.0	4.0	n/a	pigeon/pigeon_04s.jpg
268.5	0.5	exp	12	4	n/a	26.0	4.0	n/a	anteater/anteater_04s.jpg
273.0	0.5	exp	271	4	n/a	676.0	4.0	n/a	giraffe/giraffe_04s.jpg
277.5	0.5	exp	553	4	n/a	1415.0	4.0	n/a	sheep/sheep_04n.jpg
282.0	0.5	exp	3	4	n/a	10.0	4.0	n/a	aircraft_carrier/aircraft_carrier_04s.jpg
286.5	0.5	exp	539	4	n/a	1371.0	4.0	n/a	scaffolding/scaffolding_04s.jpg
291.0	0.5	catch	721	83	n/a	n/a	n/a	0.752	catch083.jpg
295.5	0.5	exp	34	4	n/a	76.0	4.0	n/a	barnacle/barnacle_04n.jpg
300.0	0.5	test	151	13	26.0	356.0	14.0	n/a	clipboard/clipboard_14s.jpg
304.5	0.5	exp	47	4	n/a	115.0	4.0	n/a	beet/beet_04s.jpg
309.0	0.5	exp	691	4	n/a	1778.0	4.0	n/a	wallpaper/wallpaper_04s.jpg
313.5	0.5	test	705	13	99.0	1810.0	14.0	n/a	whip/whip_14s.jpg
318.0	0.5	exp	10	4	n/a	24.0	4.0	n/a	anklet/anklet_04s.jpg
322.5	0.5	exp	341	4	n/a	865.0	4.0	n/a	kazoo/kazoo_04s.jpg
327.0	0.5	exp	126	4	n/a	289.0	4.0	n/a	cauliflower/cauliflower_04s.jpg
331.5	0.5	exp	624	4	n/a	1609.0	4.0	n/a	table/table_04s.jpg
336.0	0.5	test	225	13	40.0	543.0	15.0	n/a	easel/easel_15s.jpg
340.5	0.5	catch	721	32	n/a	n/a	n/a	n/a	catch032.jpg
345.0	0.5	exp	139	4	n/a	321.0	4.0	n/a	chest2/chest2_04s.jpg
349.5	0.5	exp	54	4	n/a	129.0	4.0	n/a	bird/bird_04s.jpg
354.0	0.5	exp	218	4	n/a	520.0	4.0	n/a	dresser/dresser_04s.jpg
358.5	0.5	exp	712	4	n/a	1832.0	4.0	n/a	wolf/wolf_04s.jpg
