onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	test	341	13	59.0	865.0	14.0	n/a	kazoo/kazoo_14s.jpg
7.5	0.5	exp	660	7	n/a	1696.0	7.0	n/a	tractor/tractor_07n.jpg
12.0	0.5	exp	159	7	n/a	384.0	7.0	n/a	coffin/coffin_07s.jpg
16.5	0.5	exp	547	7	n/a	1392.0	7.0	n/a	screwdriver/screwdriver_07s.jpg
21.0	0.5	exp	557	7	n/a	1423.0	7.0	n/a	shirt/shirt_07s.jpg
25.5	0.5	exp	47	7	n/a	115.0	7.0	n/a	beet/beet_07s.jpg
30.0	0.5	exp	329	7	n/a	829.0	7.0	n/a	inhaler/inhaler_07s.jpg
34.5	0.5	test	328	13	55.0	826.0	20.0	n/a	iguana/iguana_20s.jpg
39.0	0.5	exp	343	7	n/a	869.0	7.0	n/a	kettle/kettle_07s.jpg
43.5	0.5	exp	496	7	n/a	1240.0	7.0	n/a	pretzel/pretzel_07s.jpg
48.0	0.5	test	609	13	87.0	1572.0	13.0	n/a	streetlight/streetlight_13s.jpg
52.5	0.5	exp	327	7	n/a	825.0	7.0	n/a	icicle/icicle_07s.jpg
57.0	0.5	exp	443	7	n/a	1111.0	7.0	n/a	pantyhose/pantyhose_07s.jpg
61.5	0.5	catch	721	51	n/a	n/a	n/a	0.651	catch051.jpg
66.0	0.5	exp	514	7	n/a	1288.0	7.0	n/a	rattle/rattle_07s.jpg
70.5	0.5	test	405	13	67.0	1018.0	18.0	n/a	monkey/monkey_18n.jpg
75.0	0.5	exp	710	7	n/a	1829.0	7.0	n/a	wire/wire_07s.jpg
79.5	0.5	test	69	13	17.0	156.0	14.0	n/a	bobsled/bobsled_14s.jpg
84.0	0.5	exp	66	7	n/a	151.0	7.0	n/a	boa/boa_07s.jpg
88.5	0.5	exp	40	7	n/a	102.0	7.0	n/a	beaker/beaker_07s.jpg
93.0	0.5	exp	411	7	n/a	1026.0	7.0	n/a	motorcycle/motorcycle_07s.jpg
97.5	0.5	catch	721	62	n/a	n/a	n/a	0.746	catch062.jpg
102.0	0.5	exp	23	7	n/a	47.0	7.0	n/a	baby/baby_07s.jpg
106.5	0.5	exp	450	7	n/a	1129.0	7.0	n/a	pea/pea_07s.jpg
111.0	0.5	exp	494	7	n/a	1237.0	7.0	n/a	powder/powder_07s.jpg
115.5	0.5	test	325	13	54.0	811.0	16.0	n/a	hula/hula_hoop_16s.jpg
120.0	0.5	test	562	13	81.0	1438.0	13.0	n/a	shredder/shredder_13s.jpg
124.5	0.5	catch	721	82	n/a	n/a	n/a	0.653	catch082.jpg
129.0	0.5	exp	307	7	n/a	762.0	7.0	n/a	hay/hay_07s.jpg
133.5	0.5	exp	631	7	n/a	1629.0	7.0	n/a	tarp/tarp_07s.jpg
138.0	0.5	exp	629	7	n/a	1618.0	7.0	n/a	taillight/taillight_07s.jpg
142.5	0.5	exp	233	7	n/a	559.0	7.0	n/a	envelope/envelope_07s.jpg
147.0	0.5	exp	33	7	n/a	71.0	7.0	n/a	banner/banner_07s.jpg
151.5	0.5	exp	258	7	n/a	633.0	7.0	n/a	footprint/footprint_07s.jpg
156.0	0.5	exp	272	7	n/a	677.0	7.0	n/a	girl/girl_07s.jpg
160.5	0.5	exp	187	7	n/a	449.0	7.0	n/a	crown/crown_07s.jpg
165.0	0.5	exp	102	7	n/a	236.0	7.0	n/a	cactus/cactus_07s.jpg
169.5	0.5	catch	721	19	n/a	n/a	n/a	0.85	catch019.jpg
174.0	0.5	exp	470	7	n/a	1185.0	7.0	n/a	ping-pong_table/ping-pong_table_07s.jpg
178.5	0.5	exp	713	7	n/a	1833.0	7.0	n/a	woman/woman_07s.jpg
183.0	0.5	exp	624	7	n/a	1609.0	7.0	n/a	table/table_07s.jpg
187.5	0.5	exp	106	7	n/a	245.0	7.0	n/a	camcorder/camcorder_07s.jpg
192.0	0.5	exp	471	7	n/a	1186.0	7.0	n/a	pinwheel/pinwheel_07s.jpg
196.5	0.5	catch	721	92	n/a	n/a	n/a	0.711	catch092.jpg
201.0	0.5	exp	511	7	n/a	1278.0	7.0	n/a	railing/railing_07s.jpg
205.5	0.5	exp	353	7	n/a	894.0	7.0	n/a	lampshade/lampshade_07s.jpg
210.0	0.5	exp	582	7	n/a	1496.0	7.0	n/a	sombrero/sombrero_07s.jpg
214.5	0.5	exp	97	7	n/a	225.0	7.0	n/a	burner/burner_07n.jpg
