onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	577	7	n/a	1482.0	7.0	n/a	snowboard/snowboard_07s.jpg
7.5	0.5	exp	596	7	n/a	1533.0	7.0	n/a	stair/stair_07s.jpg
12.0	0.5	exp	672	7	n/a	1737.0	7.0	n/a	turtle/turtle_07s.jpg
16.5	0.5	exp	483	7	n/a	1213.0	7.0	n/a	polaroid/polaroid_07s.jpg
21.0	0.5	exp	305	7	n/a	752.0	7.0	n/a	hanger/hanger_07s.jpg
25.5	0.5	exp	655	7	n/a	1688.0	7.0	n/a	tortilla/tortilla_07s.jpg
30.0	0.5	exp	688	7	n/a	1774.0	7.0	n/a	walker1/walker1_07s.jpg
34.5	0.5	exp	182	7	n/a	439.0	7.0	n/a	credit_card/credit_card_07s.jpg
39.0	0.5	exp	712	7	n/a	1832.0	7.0	n/a	wolf/wolf_07s.jpg
43.5	0.5	exp	167	7	n/a	398.0	7.0	n/a	contact_lens/contact_lens_07s.jpg
48.0	0.5	exp	280	7	n/a	700.0	7.0	n/a	gramophone/gramophone_07n.jpg
52.5	0.5	exp	135	7	n/a	316.0	7.0	n/a	cheetah/cheetah_07s.jpg
57.0	0.5	catch	721	4	n/a	n/a	n/a	0.541	catch004.jpg
61.5	0.5	exp	491	7	n/a	1231.0	7.0	n/a	pot/pot_07s.jpg
66.0	0.5	test	41	13	8.0	103.0	13.0	n/a	bean/bean_13s.jpg
70.5	0.5	exp	330	7	n/a	833.0	7.0	n/a	iron/iron_07s.jpg
75.0	0.5	exp	607	7	n/a	1567.0	7.0	n/a	strainer/strainer_07s.jpg
79.5	0.5	exp	328	7	n/a	826.0	7.0	n/a	iguana/iguana_07s.jpg
84.0	0.5	exp	99	7	n/a	227.0	7.0	n/a	bus/bus_07n.jpg
88.5	0.5	exp	261	7	n/a	645.0	7.0	n/a	frog/frog_07s.jpg
93.0	0.5	exp	457	7	n/a	1144.0	7.0	n/a	pencil_sharpener/pencil_sharpener_07s.jpg
97.5	0.5	catch	721	3	n/a	n/a	n/a	0.704	catch003.jpg
102.0	0.5	exp	433	7	n/a	1086.0	7.0	n/a	otter/otter_07n.jpg
106.5	0.5	exp	133	7	n/a	306.0	7.0	n/a	chandelier/chandelier_07s.jpg
111.0	0.5	exp	297	7	n/a	735.0	7.0	n/a	hairbrush/hairbrush_07s.jpg
115.5	0.5	exp	643	7	n/a	1659.0	7.0	n/a	tie/tie_07s.jpg
120.0	0.5	exp	692	7	n/a	1779.0	7.0	n/a	walnut/walnut_07s.jpg
124.5	0.5	exp	354	7	n/a	896.0	7.0	n/a	lantern/lantern_07s.jpg
129.0	0.5	catch	721	49	n/a	n/a	n/a	1.238	catch049.jpg
133.5	0.5	exp	440	7	n/a	1104.0	7.0	n/a	pan/pan_07s.jpg
138.0	0.5	exp	112	7	n/a	256.0	7.0	n/a	candy/candy_07s.jpg
142.5	0.5	catch	721	36	n/a	n/a	n/a	0.907	catch036.jpg
147.0	0.5	exp	475	7	n/a	1198.0	7.0	n/a	plate/plate_07s.jpg
151.5	0.5	exp	85	7	n/a	202.0	7.0	n/a	broccoli/broccoli_07s.jpg
156.0	0.5	exp	217	7	n/a	519.0	7.0	n/a	dress/dress_07s.jpg
160.5	0.5	test	453	13	74.0	1134.0	13.0	n/a	pear/pear_13s.jpg
165.0	0.5	exp	581	7	n/a	1494.0	7.0	n/a	solar_panel/solar_panel_07s.jpg
169.5	0.5	catch	721	97	n/a	n/a	n/a	0.741	catch097.jpg
174.0	0.5	exp	690	7	n/a	1777.0	7.0	n/a	wallet/wallet_07s.jpg
178.5	0.5	exp	638	7	n/a	1648.0	7.0	n/a	thermos/thermos_07s.jpg
183.0	0.5	exp	474	7	n/a	1197.0	7.0	n/a	plastic_film/plastic_film_07s.jpg
187.5	0.5	exp	667	7	n/a	1710.0	7.0	n/a	tree_trunk/tree_trunk_07s.jpg
192.0	0.5	exp	680	7	n/a	1749.0	7.0	n/a	urinal/urinal_07s.jpg
196.5	0.5	exp	681	7	n/a	1752.0	7.0	n/a	valve/valve_07s.jpg
201.0	0.5	test	178	13	30.0	433.0	16.0	n/a	crank/crank_16s.jpg
205.5	0.5	exp	509	7	n/a	1275.0	7.0	n/a	radish/radish_07s.jpg
210.0	0.5	exp	532	7	n/a	1330.0	7.0	n/a	roof_rack/roof_rack_07s.jpg
214.5	0.5	exp	35	7	n/a	77.0	7.0	n/a	barrel/barrel_07s.jpg
219.0	0.5	exp	372	7	n/a	938.0	7.0	n/a	lizard/lizard_07n.jpg
223.5	0.5	exp	569	7	n/a	1460.0	7.0	n/a	skunk/skunk_07s.jpg
228.0	0.5	exp	628	7	n/a	1617.0	7.0	n/a	tag/tag_07s.jpg
232.5	0.5	catch	721	34	n/a	n/a	n/a	0.502	catch034.jpg
237.0	0.5	exp	145	7	n/a	335.0	7.0	n/a	chipmunk/chipmunk_07n.jpg
241.5	0.5	exp	331	7	n/a	836.0	7.0	n/a	jack/jack_07s.jpg
246.0	0.5	exp	185	7	n/a	446.0	7.0	n/a	crouton/crouton_07s.jpg
250.5	0.5	test	19	13	3.0	42.0	14.0	n/a	ashtray/ashtray_14n.jpg
255.0	0.5	exp	502	7	n/a	1255.0	7.0	n/a	punch1/punch1_07s.jpg
259.5	0.5	test	308	13	48.0	765.0	14.0	n/a	headlamp/headlamp_14s.jpg
264.0	0.5	test	566	13	82.0	1447.0	13.0	n/a	sim/sim_card_13s.jpg
268.5	0.5	exp	565	7	n/a	1446.0	7.0	n/a	silverware/silverware_07s.jpg
273.0	0.5	catch	721	11	n/a	n/a	n/a	0.619	catch011.jpg
277.5	0.5	exp	64	7	n/a	149.0	7.0	n/a	blowtorch/blowtorch_07s.jpg
282.0	0.5	exp	613	7	n/a	1583.0	7.0	n/a	sundae/sundae_07s.jpg
286.5	0.5	exp	659	7	n/a	1694.0	7.0	n/a	towel_rack/towel_rack_07s.jpg
291.0	0.5	test	675	13	92.0	1742.0	13.0	n/a	typewriter/typewriter_13s.jpg
295.5	0.5	exp	516	7	n/a	1293.0	7.0	n/a	ready_meal/ready_meal_07s.jpg
300.0	0.5	catch	721	18	n/a	n/a	n/a	0.805	catch018.jpg
304.5	0.5	test	46	13	11.0	114.0	14.0	n/a	beer/beer_14s.jpg
