onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	238	6	n/a	571.0	6.0	n/a	face_mask/face_mask_06s.jpg
7.5	0.5	test	217	13	38.0	519.0	13.0	n/a	dress/dress_13s.jpg
12.0	0.5	exp	148	6	n/a	349.0	6.0	n/a	cinnamon/cinnamon_06s.jpg
16.5	0.5	exp	408	6	n/a	1021.0	6.0	n/a	mosquito/mosquito_06s.jpg
21.0	0.5	exp	202	6	n/a	490.0	6.0	n/a	dish/dish_06s.jpg
25.5	0.5	test	283	13	45.0	703.0	20.0	n/a	grape/grape_20s.jpg
30.0	0.5	exp	474	6	n/a	1197.0	6.0	n/a	plastic_film/plastic_film_06s.jpg
34.5	0.5	exp	517	6	n/a	1296.0	6.0	n/a	record/record_06s.jpg
39.0	0.5	exp	481	6	n/a	1208.0	6.0	n/a	pocketknife/pocketknife_06s.jpg
43.5	0.5	test	413	13	69.0	1030.0	14.0	n/a	mousetrap/mousetrap_14s.jpg
48.0	0.5	exp	610	6	n/a	1578.0	6.0	n/a	submarine/submarine_06n.jpg
52.5	0.5	exp	717	6	n/a	1842.0	6.0	n/a	wrench/wrench_06s.jpg
57.0	0.5	exp	84	6	n/a	197.0	6.0	n/a	breadstick/breadstick_06s.jpg
61.5	0.5	exp	25	6	n/a	55.0	6.0	n/a	bag/bag_06s.jpg
66.0	0.5	catch	721	19	n/a	n/a	n/a	0.654	catch019.jpg
70.5	0.5	exp	27	6	n/a	60.0	6.0	n/a	ball/ball_06s.jpg
75.0	0.5	exp	8	6	n/a	18.0	6.0	n/a	aluminum_foil/aluminum_foil_06s.jpg
79.5	0.5	exp	385	6	n/a	968.0	6.0	n/a	manhole/manhole_06s.jpg
84.0	0.5	exp	501	6	n/a	1254.0	6.0	n/a	pumpkin/pumpkin_06s.jpg
88.5	0.5	exp	545	6	n/a	1384.0	6.0	n/a	scoreboard/scoreboard_06s.jpg
93.0	0.5	catch	721	52	n/a	n/a	n/a	0.536	catch052.jpg
97.5	0.5	exp	611	6	n/a	1579.0	6.0	n/a	subway/subway_06s.jpg
102.0	0.5	test	43	13	9.0	108.0	13.0	n/a	beaver/beaver_13n.jpg
106.5	0.5	exp	602	6	n/a	1546.0	6.0	n/a	steamroller/steamroller_06s.jpg
111.0	0.5	exp	108	6	n/a	248.0	6.0	n/a	camera1/camera1_06s.jpg
115.5	0.5	exp	197	6	n/a	477.0	6.0	n/a	deer/deer_06s.jpg
120.0	0.5	exp	445	6	n/a	1113.0	6.0	n/a	paper/paper_06s.jpg
124.5	0.5	exp	17	6	n/a	33.0	6.0	n/a	applesauce/applesauce_06s.jpg
129.0	0.5	exp	435	6	n/a	1093.0	6.0	n/a	oyster/oyster_06s.jpg
133.5	0.5	exp	99	6	n/a	227.0	6.0	n/a	bus/bus_06n.jpg
138.0	0.5	exp	663	6	n/a	1705.0	6.0	n/a	trashcan/trashcan_06s.jpg
142.5	0.5	exp	58	6	n/a	136.0	6.0	n/a	blackberry/blackberry_06s.jpg
147.0	0.5	catch	721	70	n/a	n/a	n/a	0.507	catch070.jpg
151.5	0.5	exp	230	6	n/a	553.0	6.0	n/a	elbow/elbow_06s.jpg
156.0	0.5	exp	289	6	n/a	714.0	6.0	n/a	grenade/grenade_06s.jpg
160.5	0.5	exp	40	6	n/a	102.0	6.0	n/a	beaker/beaker_06s.jpg
165.0	0.5	exp	679	6	n/a	1748.0	6.0	n/a	uniform/uniform_06s.jpg
169.5	0.5	exp	212	6	n/a	512.0	6.0	n/a	doormat/doormat_06s.jpg
174.0	0.5	exp	670	6	n/a	1722.0	6.0	n/a	trumpet/trumpet_06s.jpg
178.5	0.5	catch	721	48	n/a	n/a	n/a	n/a	catch048.jpg
183.0	0.5	exp	387	6	n/a	975.0	6.0	n/a	marijuana/marijuana_06n.jpg
187.5	0.5	test	505	13	78.0	1266.0	13.0	n/a	rabbit/rabbit_13n.jpg
192.0	0.5	test	110	13	22.0	253.0	14.0	n/a	candelabra/candelabra_14s.jpg
196.5	0.5	exp	53	6	n/a	128.0	6.0	n/a	binoculars/binoculars_06s.jpg
201.0	0.5	exp	389	6	n/a	979.0	6.0	n/a	mascara/mascara_06s.jpg
205.5	0.5	catch	721	6	n/a	n/a	n/a	0.515	catch006.jpg
210.0	0.5	exp	344	6	n/a	870.0	6.0	n/a	key/key_06s.jpg
214.5	0.5	exp	403	6	n/a	1008.0	6.0	n/a	mistletoe/mistletoe_06s.jpg
219.0	0.5	catch	721	13	n/a	n/a	n/a	0.684	catch013.jpg
223.5	0.5	exp	446	6	n/a	1117.0	6.0	n/a	paperclip/paperclip_06s.jpg
228.0	0.5	exp	120	6	n/a	276.0	6.0	n/a	carousel/carousel_06s.jpg
232.5	0.5	exp	13	6	n/a	27.0	6.0	n/a	antelope/antelope_06n.jpg
237.0	0.5	exp	518	6	n/a	1301.0	6.0	n/a	refrigerator/refrigerator_06s.jpg
241.5	0.5	test	320	13	52.0	800.0	13.0	n/a	horseshoe/horseshoe_13n.jpg
246.0	0.5	test	87	13	19.0	205.0	14.0	n/a	brownie/brownie_14s.jpg
250.5	0.5	exp	273	6	n/a	678.0	6.0	n/a	glass/glass_06s.jpg
255.0	0.5	exp	680	6	n/a	1749.0	6.0	n/a	urinal/urinal_06s.jpg
259.5	0.5	exp	265	6	n/a	658.0	6.0	n/a	gargoyle/gargoyle_06s.jpg
264.0	0.5	catch	721	86	n/a	n/a	n/a	0.472	catch086.jpg
268.5	0.5	exp	92	6	n/a	216.0	6.0	n/a	bulldozer/bulldozer_06s.jpg
273.0	0.5	test	69	13	17.0	156.0	14.0	n/a	bobsled/bobsled_14s.jpg
277.5	0.5	exp	541	6	n/a	1376.0	6.0	n/a	scanner/scanner_06s.jpg
282.0	0.5	exp	63	6	n/a	141.0	6.0	n/a	blind/blind_06s.jpg
286.5	0.5	exp	546	6	n/a	1385.0	6.0	n/a	scorpion/scorpion_06s.jpg
291.0	0.5	exp	472	6	n/a	1189.0	6.0	n/a	pistachio/pistachio_06n.jpg
295.5	0.5	exp	172	6	n/a	413.0	6.0	n/a	corn/corn_06s.jpg
300.0	0.5	exp	52	6	n/a	124.0	6.0	n/a	bike/bike_06s.jpg
304.5	0.5	exp	12	6	n/a	26.0	6.0	n/a	anteater/anteater_06s.jpg
309.0	0.5	catch	721	15	n/a	n/a	n/a	0.498	catch015.jpg
313.5	0.5	exp	700	6	n/a	1798.0	6.0	n/a	weasel/weasel_06s.jpg
318.0	0.5	exp	129	6	n/a	301.0	6.0	n/a	chair/chair_06s.jpg
322.5	0.5	catch	721	59	n/a	n/a	n/a	0.742	catch059.jpg
327.0	0.5	exp	272	6	n/a	677.0	6.0	n/a	girl/girl_06s.jpg
331.5	0.5	exp	647	6	n/a	1667.0	6.0	n/a	toaster/toaster_06s.jpg
336.0	0.5	exp	38	6	n/a	98.0	6.0	n/a	battery/battery_06s.jpg
340.5	0.5	exp	566	6	n/a	1447.0	6.0	n/a	sim_card/sim_card_06s.jpg
345.0	0.5	test	178	13	30.0	433.0	16.0	n/a	crank/crank_16s.jpg
349.5	0.5	catch	721	37	n/a	n/a	n/a	0.446	catch037.jpg
354.0	0.5	exp	291	6	n/a	719.0	6.0	n/a	groundhog/groundhog_06s.jpg
358.5	0.5	exp	213	6	n/a	514.0	6.0	n/a	dough/dough_06s.jpg
363.0	0.5	exp	443	6	n/a	1111.0	6.0	n/a	pantyhose/pantyhose_06s.jpg
367.5	0.5	exp	558	6	n/a	1424.0	6.0	n/a	shoe/shoe_06s.jpg
372.0	0.5	exp	596	6	n/a	1533.0	6.0	n/a	stair/stair_06s.jpg
376.5	0.5	exp	66	6	n/a	151.0	6.0	n/a	boa/boa_06s.jpg
381.0	0.5	exp	322	6	n/a	807.0	6.0	n/a	hotplate/hotplate_06s.jpg
385.5	0.5	exp	653	6	n/a	1678.0	6.0	n/a	toolbox/toolbox_06s.jpg
390.0	0.5	exp	687	6	n/a	1772.0	6.0	n/a	waffle_iron/waffle_iron_06s.jpg
394.5	0.5	exp	437	6	n/a	1096.0	6.0	n/a	padlock/padlock_06s.jpg
399.0	0.5	exp	667	6	n/a	1710.0	6.0	n/a	tree_trunk/tree_trunk_06s.jpg
403.5	0.5	exp	522	6	n/a	1308.0	6.0	n/a	rhubarb/rhubarb_06s.jpg
408.0	0.5	exp	90	6	n/a	210.0	6.0	n/a	bucket/bucket_06n.jpg
412.5	0.5	exp	673	6	n/a	1739.0	6.0	n/a	tuxedo/tuxedo_06s.jpg
