onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	87	9	n/a	205.0	9.0	n/a	brownie/brownie_09s.jpg
7.5	0.5	exp	530	9	n/a	1324.0	9.0	n/a	roll/roll_09s.jpg
12.0	0.5	exp	60	9	n/a	138.0	9.0	n/a	blazer/blazer_09s.jpg
16.5	0.5	exp	607	9	n/a	1567.0	9.0	n/a	strainer/strainer_09s.jpg
21.0	0.5	exp	475	9	n/a	1198.0	9.0	n/a	plate/plate_09s.jpg
25.5	0.5	exp	236	9	n/a	569.0	9.0	n/a	eyepiece/eyepiece_09s.jpg
30.0	0.5	exp	590	9	n/a	1516.0	9.0	n/a	spinach/spinach_09s.jpg
34.5	0.5	exp	506	9	n/a	1267.0	9.0	n/a	raccoon/raccoon_09s.jpg
39.0	0.5	test	44	13	10.0	109.0	20.0	n/a	bed/bed_20n.jpg
43.5	0.5	exp	317	9	n/a	790.0	9.0	n/a	honeycomb/honeycomb_09s.jpg
48.0	0.5	exp	286	9	n/a	708.0	9.0	n/a	grate/grate_09s.jpg
52.5	0.5	catch	721	78	n/a	n/a	n/a	0.647	catch078.jpg
57.0	0.5	exp	80	9	n/a	189.0	9.0	n/a	bracelet2/bracelet2_09s.jpg
61.5	0.5	exp	694	9	n/a	1781.0	9.0	n/a	wand/wand_09s.jpg
66.0	0.5	exp	25	9	n/a	55.0	9.0	n/a	bag/bag_09s.jpg
70.5	0.5	test	677	13	93.0	1744.0	13.0	n/a	umbrella/umbrella_13s.jpg
75.0	0.5	test	501	13	76.0	1254.0	21.0	n/a	pumpkin/pumpkin_21n.jpg
79.5	0.5	test	312	13	49.0	776.0	25.0	n/a	helicopter/helicopter_25s.jpg
84.0	0.5	exp	365	9	n/a	925.0	9.0	n/a	life_jacket/life_jacket_09s.jpg
88.5	0.5	exp	406	9	n/a	1019.0	9.0	n/a	moose/moose_09s.jpg
93.0	0.5	exp	15	9	n/a	29.0	9.0	n/a	anvil/anvil_09s.jpg
97.5	0.5	exp	252	9	n/a	618.0	9.0	n/a	floss/floss_09s.jpg
102.0	0.5	exp	571	9	n/a	1468.0	9.0	n/a	slingshot/slingshot_09s.jpg
106.5	0.5	catch	721	59	n/a	n/a	n/a	0.706	catch059.jpg
111.0	0.5	exp	79	9	n/a	187.0	9.0	n/a	brace/brace_09s.jpg
115.5	0.5	exp	21	9	n/a	44.0	9.0	n/a	avocado/avocado_09s.jpg
120.0	0.5	catch	721	12	n/a	n/a	n/a	0.711	catch012.jpg
124.5	0.5	exp	469	9	n/a	1183.0	9.0	n/a	pineapple/pineapple_09s.jpg
129.0	0.5	exp	673	9	n/a	1739.0	9.0	n/a	tuxedo/tuxedo_09s.jpg
133.5	0.5	exp	688	9	n/a	1774.0	9.0	n/a	walker1/walker1_09s.jpg
138.0	0.5	exp	717	9	n/a	1842.0	9.0	n/a	wrench/wrench_09s.jpg
142.5	0.5	exp	292	9	n/a	720.0	9.0	n/a	guacamole/guacamole_09s.jpg
147.0	0.5	exp	189	9	n/a	455.0	9.0	n/a	crystal1/crystal1_09s.jpg
151.5	0.5	test	168	13	28.0	401.0	15.0	n/a	cookie/cookie_15s.jpg
156.0	0.5	test	69	13	17.0	156.0	14.0	n/a	bobsled/bobsled_14s.jpg
160.5	0.5	exp	263	9	n/a	655.0	9.0	n/a	game/game_09s.jpg
165.0	0.5	exp	625	9	n/a	1610.0	9.0	n/a	tablecloth/tablecloth_09s.jpg
169.5	0.5	exp	210	9	n/a	505.0	9.0	n/a	donkey/donkey_09n.jpg
174.0	0.5	exp	693	9	n/a	1780.0	9.0	n/a	walrus/walrus_09s.jpg
178.5	0.5	test	675	13	92.0	1742.0	13.0	n/a	typewriter/typewriter_13s.jpg
183.0	0.5	exp	104	9	n/a	238.0	9.0	n/a	cake/cake_09s.jpg
187.5	0.5	exp	41	9	n/a	103.0	9.0	n/a	bean/bean_09s.jpg
192.0	0.5	catch	721	43	n/a	n/a	n/a	0.722	catch043.jpg
196.5	0.5	test	110	13	22.0	253.0	14.0	n/a	candelabra/candelabra_14s.jpg
201.0	0.5	exp	272	9	n/a	677.0	9.0	n/a	girl/girl_09s.jpg
205.5	0.5	catch	721	8	n/a	n/a	n/a	0.758	catch008.jpg
210.0	0.5	exp	404	9	n/a	1009.0	9.0	n/a	mitten/mitten_09s.jpg
214.5	0.5	exp	555	9	n/a	1421.0	9.0	n/a	shield/shield_09s.jpg
219.0	0.5	exp	489	9	n/a	1229.0	9.0	n/a	possum/possum_09s.jpg
223.5	0.5	catch	721	67	n/a	n/a	n/a	0.821	catch067.jpg
228.0	0.5	exp	640	9	n/a	1650.0	9.0	n/a	thimble/thimble_09n.jpg
232.5	0.5	exp	568	9	n/a	1456.0	9.0	n/a	ski_pole/ski_pole_09s.jpg
237.0	0.5	exp	391	9	n/a	982.0	9.0	n/a	mast/mast_09s.jpg
241.5	0.5	exp	291	9	n/a	719.0	9.0	n/a	groundhog/groundhog_09s.jpg
246.0	0.5	exp	381	9	n/a	964.0	9.0	n/a	man/man_09s.jpg
250.5	0.5	test	87	13	19.0	205.0	14.0	n/a	brownie/brownie_14s.jpg
255.0	0.5	exp	162	9	n/a	390.0	9.0	n/a	comb/comb_09s.jpg
259.5	0.5	exp	42	9	n/a	106.0	9.0	n/a	bear/bear_09s.jpg
264.0	0.5	exp	197	9	n/a	477.0	9.0	n/a	deer/deer_09s.jpg
268.5	0.5	exp	8	9	n/a	18.0	9.0	n/a	aluminum_foil/aluminum_foil_09s.jpg
273.0	0.5	exp	484	9	n/a	1219.0	9.0	n/a	pom-pom/pom-pom_09s.jpg
277.5	0.5	exp	606	9	n/a	1564.0	9.0	n/a	stove1/stove1_09s.jpg
282.0	0.5	exp	309	9	n/a	767.0	9.0	n/a	headphones/headphones_09s.jpg
286.5	0.5	exp	238	9	n/a	571.0	9.0	n/a	face_mask/face_mask_09s.jpg
291.0	0.5	exp	385	9	n/a	968.0	9.0	n/a	manhole/manhole_09n.jpg
295.5	0.5	catch	721	53	n/a	n/a	n/a	0.829	catch053.jpg
300.0	0.5	exp	145	9	n/a	335.0	9.0	n/a	chipmunk/chipmunk_09s.jpg
304.5	0.5	exp	583	9	n/a	1497.0	9.0	n/a	sonogram/sonogram_09s.jpg
309.0	0.5	exp	442	9	n/a	1106.0	9.0	n/a	panda/panda_09s.jpg
313.5	0.5	exp	584	9	n/a	1501.0	9.0	n/a	soy_sauce/soy_sauce_09s.jpg
318.0	0.5	exp	40	9	n/a	102.0	9.0	n/a	beaker/beaker_09s.jpg
322.5	0.5	test	405	13	67.0	1018.0	18.0	n/a	monkey/monkey_18n.jpg
327.0	0.5	exp	29	9	n/a	63.0	9.0	n/a	bamboo/bamboo_09s.jpg
331.5	0.5	exp	419	9	n/a	1052.0	9.0	n/a	napkin_ring/napkin_ring_09s.jpg
336.0	0.5	exp	352	9	n/a	892.0	9.0	n/a	lamp/lamp_09s.jpg
340.5	0.5	exp	603	9	n/a	1551.0	9.0	n/a	stethoscope/stethoscope_09n.jpg
345.0	0.5	catch	721	47	n/a	n/a	n/a	1.062	catch047.jpg
349.5	0.5	exp	379	9	n/a	959.0	9.0	n/a	magnifying_glass/magnifying_glass_09s.jpg
354.0	0.5	exp	164	9	n/a	395.0	9.0	n/a	computer/computer_09n.jpg
358.5	0.5	exp	341	9	n/a	865.0	9.0	n/a	kazoo/kazoo_09s.jpg
363.0	0.5	exp	50	9	n/a	121.0	9.0	n/a	bench/bench_09s.jpg
367.5	0.5	exp	201	9	n/a	487.0	9.0	n/a	dice/dice_09s.jpg
372.0	0.5	exp	156	9	n/a	374.0	9.0	n/a	cockroach/cockroach_09s.jpg
376.5	0.5	exp	441	9	n/a	1105.0	9.0	n/a	pancake/pancake_09s.jpg
381.0	0.5	catch	721	33	n/a	n/a	n/a	0.857	catch033.jpg
385.5	0.5	exp	225	9	n/a	543.0	9.0	n/a	easel/easel_09s.jpg
390.0	0.5	exp	547	9	n/a	1392.0	9.0	n/a	screwdriver/screwdriver_09s.jpg
394.5	0.5	catch	721	9	n/a	n/a	n/a	0.915	catch009.jpg
399.0	0.5	exp	529	9	n/a	1322.0	9.0	n/a	rocking_chair/rocking_chair_09s.jpg
403.5	0.5	exp	702	9	n/a	1806.0	9.0	n/a	wheat/wheat_09n.jpg
408.0	0.5	exp	67	9	n/a	152.0	9.0	n/a	boar/boar_09s.jpg
412.5	0.5	exp	299	9	n/a	741.0	9.0	n/a	hamburger/hamburger_09s.jpg
