onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	335	8	n/a	846.0	8.0	n/a	jellyfish/jellyfish_08n.jpg
7.5	0.5	exp	621	8	n/a	1606.0	8.0	n/a	syrup/syrup_08s.jpg
12.0	0.5	test	50	13	12.0	121.0	16.0	n/a	bench/bench_16n.jpg
16.5	0.5	exp	261	8	n/a	645.0	8.0	n/a	frog/frog_08s.jpg
21.0	0.5	exp	453	8	n/a	1134.0	8.0	n/a	pear/pear_08s.jpg
25.5	0.5	catch	721	39	n/a	n/a	n/a	1.153	catch039.jpg
30.0	0.5	exp	541	8	n/a	1376.0	8.0	n/a	scanner/scanner_08s.jpg
34.5	0.5	exp	562	8	n/a	1438.0	8.0	n/a	shredder/shredder_08s.jpg
39.0	0.5	exp	68	8	n/a	155.0	8.0	n/a	boat/boat_08s.jpg
43.5	0.5	exp	50	8	n/a	121.0	8.0	n/a	bench/bench_08s.jpg
48.0	0.5	exp	676	8	n/a	1743.0	8.0	n/a	ukulele/ukulele_08s.jpg
52.5	0.5	exp	575	8	n/a	1478.0	8.0	n/a	snake/snake_08s.jpg
57.0	0.5	exp	167	8	n/a	398.0	8.0	n/a	contact_lens/contact_lens_08s.jpg
61.5	0.5	exp	571	8	n/a	1468.0	8.0	n/a	slingshot/slingshot_08s.jpg
66.0	0.5	catch	721	79	n/a	n/a	n/a	0.971	catch079.jpg
70.5	0.5	exp	597	8	n/a	1535.0	8.0	n/a	stalagmite/stalagmite_08s.jpg
75.0	0.5	exp	530	8	n/a	1324.0	8.0	n/a	roll/roll_08s.jpg
79.5	0.5	exp	298	8	n/a	738.0	8.0	n/a	hairpin/hairpin_08s.jpg
84.0	0.5	exp	364	8	n/a	921.0	8.0	n/a	lettuce/lettuce_08n.jpg
88.5	0.5	exp	208	8	n/a	502.0	8.0	n/a	dolly/dolly_08s.jpg
93.0	0.5	exp	604	8	n/a	1555.0	8.0	n/a	stiletto/stiletto_08s.jpg
97.5	0.5	exp	78	8	n/a	185.0	8.0	n/a	boy/boy_08s.jpg
102.0	0.5	catch	721	60	n/a	n/a	n/a	0.975	catch060.jpg
106.5	0.5	exp	132	8	n/a	304.0	8.0	n/a	chalkboard/chalkboard_08s.jpg
111.0	0.5	exp	187	8	n/a	449.0	8.0	n/a	crown/crown_08s.jpg
115.5	0.5	exp	301	8	n/a	743.0	8.0	n/a	hammock/hammock_08s.jpg
120.0	0.5	exp	485	8	n/a	1220.0	8.0	n/a	pomegranate/pomegranate_08s.jpg
124.5	0.5	exp	554	8	n/a	1419.0	8.0	n/a	shell2/shell2_08s.jpg
