onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	test	409	13	68.0	1022.0	13.0	n/a	mosquito/mosquito_net_13s.jpg
7.5	0.5	exp	288	7	n/a	711.0	7.0	n/a	gravestone/gravestone_07s.jpg
12.0	0.5	catch	721	37	n/a	n/a	n/a	0.666	catch037.jpg
16.5	0.5	exp	54	7	n/a	129.0	7.0	n/a	bird/bird_07s.jpg
21.0	0.5	exp	305	7	n/a	752.0	7.0	n/a	hanger/hanger_07s.jpg
25.5	0.5	exp	516	7	n/a	1293.0	7.0	n/a	ready_meal/ready_meal_07s.jpg
30.0	0.5	exp	179	7	n/a	434.0	7.0	n/a	crate/crate_07s.jpg
34.5	0.5	catch	721	100	n/a	n/a	n/a	0.726	catch100.jpg
39.0	0.5	exp	461	7	n/a	1162.0	7.0	n/a	phone/phone_07s.jpg
43.5	0.5	exp	109	7	n/a	249.0	7.0	n/a	camera2/camera2_07s.jpg
48.0	0.5	catch	721	28	n/a	n/a	n/a	0.937	catch028.jpg
52.5	0.5	exp	412	7	n/a	1027.0	7.0	n/a	mouse1/mouse1_07s.jpg
57.0	0.5	exp	332	7	n/a	840.0	7.0	n/a	jam/jam_07s.jpg
61.5	0.5	test	43	13	9.0	108.0	13.0	n/a	beaver/beaver_13n.jpg
66.0	0.5	exp	496	7	n/a	1240.0	7.0	n/a	pretzel/pretzel_07s.jpg
70.5	0.5	test	63	13	14.0	141.0	19.0	n/a	blind/blind_19s.jpg
75.0	0.5	exp	389	7	n/a	979.0	7.0	n/a	mascara/mascara_07s.jpg
79.5	0.5	exp	51	7	n/a	123.0	7.0	n/a	bib/bib_07s.jpg
84.0	0.5	exp	174	7	n/a	423.0	7.0	n/a	couch/couch_07s.jpg
88.5	0.5	test	705	13	99.0	1810.0	14.0	n/a	whip/whip_14s.jpg
93.0	0.5	exp	403	7	n/a	1008.0	7.0	n/a	mistletoe/mistletoe_07s.jpg
97.5	0.5	exp	263	7	n/a	655.0	7.0	n/a	game/game_07s.jpg
102.0	0.5	test	362	13	63.0	916.0	14.0	n/a	lemonade/lemonade_14s.jpg
106.5	0.5	exp	129	7	n/a	301.0	7.0	n/a	chair/chair_07s.jpg
111.0	0.5	exp	472	7	n/a	1189.0	7.0	n/a	pistachio/pistachio_07n.jpg
115.5	0.5	exp	556	7	n/a	1422.0	7.0	n/a	ship/ship_07s.jpg
120.0	0.5	catch	721	89	n/a	n/a	n/a	0.684	catch089.jpg
124.5	0.5	exp	419	7	n/a	1052.0	7.0	n/a	napkin_ring/napkin_ring_07s.jpg
129.0	0.5	exp	486	7	n/a	1224.0	7.0	n/a	popcorn/popcorn_07s.jpg
133.5	0.5	exp	594	7	n/a	1528.0	7.0	n/a	squeegee/squeegee_07s.jpg
138.0	0.5	catch	721	5	n/a	n/a	n/a	0.606	catch005.jpg
142.5	0.5	exp	685	7	n/a	1764.0	7.0	n/a	viewfinder/viewfinder_07s.jpg
147.0	0.5	test	337	13	58.0	853.0	14.0	n/a	joystick/joystick_14s.jpg
151.5	0.5	exp	251	7	n/a	612.0	7.0	n/a	flashlight/flashlight_07s.jpg
156.0	0.5	exp	9	7	n/a	22.0	7.0	n/a	anchor/anchor_07n.jpg
160.5	0.5	exp	131	7	n/a	303.0	7.0	n/a	chalk/chalk_07s.jpg
165.0	0.5	exp	328	7	n/a	826.0	7.0	n/a	iguana/iguana_07s.jpg
169.5	0.5	exp	714	7	n/a	1835.0	7.0	n/a	wooden_leg/wooden_leg_07s.jpg
174.0	0.5	exp	130	7	n/a	302.0	7.0	n/a	chalice/chalice_07s.jpg
178.5	0.5	exp	544	7	n/a	1381.0	7.0	n/a	scone/scone_07s.jpg
183.0	0.5	test	286	13	46.0	708.0	13.0	n/a	grate/grate_13s.jpg
187.5	0.5	exp	248	7	n/a	601.0	7.0	n/a	fish/fish_07s.jpg
192.0	0.5	catch	721	9	n/a	n/a	n/a	0.866	catch009.jpg
196.5	0.5	exp	79	7	n/a	187.0	7.0	n/a	brace/brace_07s.jpg
201.0	0.5	exp	690	7	n/a	1777.0	7.0	n/a	wallet/wallet_07s.jpg
205.5	0.5	exp	649	7	n/a	1672.0	7.0	n/a	toilet_paper/toilet_paper_07s.jpg
210.0	0.5	exp	538	7	n/a	1362.0	7.0	n/a	satellite_dish/satellite_dish_07s.jpg
214.5	0.5	exp	689	7	n/a	1776.0	7.0	n/a	wall/wall_07s.jpg
219.0	0.5	exp	186	7	n/a	448.0	7.0	n/a	crowbar/crowbar_07n.jpg
223.5	0.5	exp	628	7	n/a	1617.0	7.0	n/a	tag/tag_07s.jpg
228.0	0.5	exp	467	7	n/a	1175.0	7.0	n/a	pill/pill_07s.jpg
232.5	0.5	catch	721	29	n/a	n/a	n/a	0.578	catch029.jpg
237.0	0.5	exp	430	7	n/a	1075.0	7.0	n/a	okra/okra_07s.jpg
241.5	0.5	exp	518	7	n/a	1301.0	7.0	n/a	refrigerator/refrigerator_07s.jpg
