onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	562	5	n/a	1438.0	5.0	n/a	shredder/shredder_05s.jpg
7.5	0.5	exp	620	5	n/a	1605.0	5.0	n/a	syringe/syringe_05s.jpg
12.0	0.5	exp	627	5	n/a	1615.0	5.0	n/a	tadpole/tadpole_05s.jpg
16.5	0.5	catch	721	59	n/a	n/a	n/a	1.081	catch059.jpg
21.0	0.5	exp	460	5	n/a	1159.0	5.0	n/a	petal/petal_05s.jpg
25.5	0.5	exp	348	5	n/a	884.0	5.0	n/a	knot/knot_05n.jpg
30.0	0.5	catch	721	74	n/a	n/a	n/a	0.479	catch074.jpg
34.5	0.5	exp	159	5	n/a	384.0	5.0	n/a	coffin/coffin_05s.jpg
39.0	0.5	exp	646	5	n/a	1666.0	5.0	n/a	toast/toast_05s.jpg
43.5	0.5	exp	617	5	n/a	1590.0	5.0	n/a	suspenders/suspenders_05s.jpg
48.0	0.5	test	680	13	95.0	1749.0	13.0	n/a	urinal/urinal_13s.jpg
52.5	0.5	exp	172	5	n/a	413.0	5.0	n/a	corn/corn_05s.jpg
57.0	0.5	catch	721	45	n/a	n/a	n/a	0.56	catch045.jpg
61.5	0.5	exp	8	5	n/a	18.0	5.0	n/a	aluminum_foil/aluminum_foil_05s.jpg
66.0	0.5	test	69	13	17.0	156.0	14.0	n/a	bobsled/bobsled_14s.jpg
70.5	0.5	exp	537	5	n/a	1357.0	5.0	n/a	sandpaper/sandpaper_05s.jpg
75.0	0.5	exp	92	5	n/a	216.0	5.0	n/a	bulldozer/bulldozer_05n.jpg
79.5	0.5	exp	6	5	n/a	15.0	5.0	n/a	aloe/aloe_05s.jpg
84.0	0.5	test	138	13	24.0	320.0	14.0	n/a	chest1/chest1_14s.jpg
88.5	0.5	exp	417	5	n/a	1046.0	5.0	n/a	nacho/nacho_05s.jpg
93.0	0.5	exp	434	5	n/a	1091.0	5.0	n/a	overalls/overalls_05s.jpg
97.5	0.5	exp	398	5	n/a	1000.0	5.0	n/a	microscope/microscope_05s.jpg
102.0	0.5	exp	80	5	n/a	189.0	5.0	n/a	bracelet2/bracelet2_05s.jpg
106.5	0.5	exp	311	5	n/a	775.0	5.0	n/a	hedgehog/hedgehog_05n.jpg
111.0	0.5	exp	407	5	n/a	1020.0	5.0	n/a	mop/mop_05s.jpg
115.5	0.5	exp	139	5	n/a	321.0	5.0	n/a	chest2/chest2_05s.jpg
120.0	0.5	exp	39	5	n/a	100.0	5.0	n/a	beachball/beachball_05s.jpg
124.5	0.5	exp	363	5	n/a	918.0	5.0	n/a	leopard/leopard_05s.jpg
129.0	0.5	test	422	13	70.0	1057.0	13.0	n/a	nest/nest_13s.jpg
133.5	0.5	exp	566	5	n/a	1447.0	5.0	n/a	sim_card/sim_card_05s.jpg
138.0	0.5	exp	96	5	n/a	223.0	5.0	n/a	bunkbed/bunkbed_05s.jpg
142.5	0.5	exp	639	5	n/a	1649.0	5.0	n/a	thermostat/thermostat_05s.jpg
