onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	51	6	n/a	123.0	6.0	n/a	bib/bib_06s.jpg
7.5	0.5	exp	350	6	n/a	887.0	6.0	n/a	ladder/ladder_06s.jpg
12.0	0.5	exp	274	6	n/a	683.0	6.0	n/a	go-kart/go-kart_06s.jpg
16.5	0.5	test	178	13	30.0	433.0	16.0	n/a	crank/crank_16s.jpg
21.0	0.5	exp	521	6	n/a	1307.0	6.0	n/a	rhinoceros/rhinoceros_06s.jpg
25.5	0.5	test	63	13	14.0	141.0	19.0	n/a	blind/blind_19s.jpg
30.0	0.5	exp	297	6	n/a	735.0	6.0	n/a	hairbrush/hairbrush_06s.jpg
34.5	0.5	test	451	13	73.0	1130.0	14.0	n/a	peach/peach_14n.jpg
39.0	0.5	exp	62	6	n/a	140.0	6.0	n/a	blimp/blimp_06s.jpg
43.5	0.5	exp	576	6	n/a	1479.0	6.0	n/a	snorkel/snorkel_06s.jpg
48.0	0.5	catch	721	52	n/a	n/a	n/a	0.732	catch052.jpg
52.5	0.5	exp	614	6	n/a	1584.0	6.0	n/a	sundial/sundial_06s.jpg
57.0	0.5	exp	423	6	n/a	1058.0	6.0	n/a	net/net_06s.jpg
61.5	0.5	exp	152	6	n/a	360.0	6.0	n/a	clock/clock_06n.jpg
66.0	0.5	catch	721	83	n/a	n/a	n/a	0.808	catch083.jpg
70.5	0.5	exp	14	6	n/a	28.0	6.0	n/a	antenna/antenna_06s.jpg
75.0	0.5	exp	328	6	n/a	826.0	6.0	n/a	iguana/iguana_06s.jpg
79.5	0.5	test	609	13	87.0	1572.0	13.0	n/a	streetlight/streetlight_13s.jpg
84.0	0.5	catch	721	60	n/a	n/a	n/a	0.54	catch060.jpg
88.5	0.5	exp	433	6	n/a	1086.0	6.0	n/a	otter/otter_06n.jpg
93.0	0.5	exp	18	6	n/a	40.0	6.0	n/a	artichoke/artichoke_06s.jpg
97.5	0.5	exp	36	6	n/a	83.0	6.0	n/a	basket/basket_06s.jpg
102.0	0.5	exp	142	6	n/a	331.0	6.0	n/a	chin/chin_06s.jpg
106.5	0.5	catch	721	37	n/a	n/a	n/a	0.651	catch037.jpg
111.0	0.5	exp	264	6	n/a	656.0	6.0	n/a	garbage/garbage_06s.jpg
115.5	0.5	exp	667	6	n/a	1710.0	6.0	n/a	tree_trunk/tree_trunk_06s.jpg
120.0	0.5	exp	401	6	n/a	1006.0	6.0	n/a	mirror/mirror_06s.jpg
124.5	0.5	exp	141	6	n/a	328.0	6.0	n/a	chili/chili_06s.jpg
129.0	0.5	exp	304	6	n/a	747.0	6.0	n/a	handcuff/handcuff_06s.jpg
133.5	0.5	exp	41	6	n/a	103.0	6.0	n/a	bean/bean_06s.jpg
138.0	0.5	exp	489	6	n/a	1229.0	6.0	n/a	possum/possum_06s.jpg
142.5	0.5	test	388	13	65.0	978.0	13.0	n/a	marshmallow/marshmallow_13s.jpg
147.0	0.5	exp	182	6	n/a	439.0	6.0	n/a	credit_card/credit_card_06s.jpg
151.5	0.5	catch	721	77	n/a	n/a	n/a	0.767	catch077.jpg
156.0	0.5	exp	250	6	n/a	611.0	6.0	n/a	flashbulb/flashbulb_06s.jpg
160.5	0.5	exp	719	6	n/a	1852.0	6.0	n/a	zebra/zebra_06s.jpg
165.0	0.5	exp	603	6	n/a	1551.0	6.0	n/a	stethoscope/stethoscope_06n.jpg
169.5	0.5	exp	647	6	n/a	1667.0	6.0	n/a	toaster/toaster_06s.jpg
174.0	0.5	test	707	13	100.0	1817.0	13.0	n/a	wig/wig_13s.jpg
178.5	0.5	exp	405	6	n/a	1018.0	6.0	n/a	monkey/monkey_06s.jpg
183.0	0.5	exp	551	6	n/a	1407.0	6.0	n/a	sewing_kit/sewing_kit_06s.jpg
187.5	0.5	exp	207	6	n/a	501.0	6.0	n/a	dollhouse/dollhouse_06s.jpg
192.0	0.5	catch	721	10	n/a	n/a	n/a	0.863	catch010.jpg
196.5	0.5	exp	145	6	n/a	335.0	6.0	n/a	chipmunk/chipmunk_06s.jpg
201.0	0.5	exp	168	6	n/a	401.0	6.0	n/a	cookie/cookie_06s.jpg
205.5	0.5	exp	71	6	n/a	166.0	6.0	n/a	book/book_06s.jpg
210.0	0.5	exp	626	6	n/a	1614.0	6.0	n/a	taco/taco_06n.jpg
214.5	0.5	exp	416	6	n/a	1041.0	6.0	n/a	mushroom/mushroom_06n.jpg
219.0	0.5	exp	241	6	n/a	579.0	6.0	n/a	ferret/ferret_06n.jpg
223.5	0.5	exp	144	6	n/a	334.0	6.0	n/a	chip/chip_06n.jpg
228.0	0.5	catch	721	79	n/a	n/a	n/a	0.784	catch079.jpg
232.5	0.5	exp	272	6	n/a	677.0	6.0	n/a	girl/girl_06s.jpg
237.0	0.5	exp	627	6	n/a	1615.0	6.0	n/a	tadpole/tadpole_06s.jpg
241.5	0.5	catch	721	47	n/a	n/a	n/a	0.748	catch047.jpg
246.0	0.5	exp	4	6	n/a	11.0	6.0	n/a	airplane/airplane_06n.jpg
250.5	0.5	exp	688	6	n/a	1774.0	6.0	n/a	walker1/walker1_06s.jpg
255.0	0.5	exp	370	6	n/a	934.0	6.0	n/a	lion/lion_06s.jpg
259.5	0.5	exp	345	6	n/a	874.0	6.0	n/a	kimono/kimono_06s.jpg
264.0	0.5	exp	122	6	n/a	282.0	6.0	n/a	cashew/cashew_06s.jpg
268.5	0.5	exp	558	6	n/a	1424.0	6.0	n/a	shoe/shoe_06s.jpg
273.0	0.5	exp	219	6	n/a	521.0	6.0	n/a	drill/drill_06s.jpg
277.5	0.5	exp	16	6	n/a	31.0	6.0	n/a	apple/apple_06s.jpg
282.0	0.5	test	79	13	18.0	187.0	14.0	n/a	brace/brace_14s.jpg
286.5	0.5	catch	721	63	n/a	n/a	n/a	0.742	catch063.jpg
291.0	0.5	exp	57	6	n/a	135.0	6.0	n/a	bison/bison_06s.jpg
295.5	0.5	test	225	13	40.0	543.0	15.0	n/a	easel/easel_15s.jpg
300.0	0.5	exp	256	6	n/a	631.0	6.0	n/a	football_helmet/football_helmet_06s.jpg
304.5	0.5	exp	244	6	n/a	586.0	6.0	n/a	filing_cabinet/filing_cabinet_06s.jpg
309.0	0.5	exp	390	6	n/a	981.0	6.0	n/a	mask/mask_06s.jpg
313.5	0.5	exp	149	6	n/a	351.0	6.0	n/a	clarinet/clarinet_06s.jpg
318.0	0.5	exp	12	6	n/a	26.0	6.0	n/a	anteater/anteater_06s.jpg
322.5	0.5	exp	528	6	n/a	1319.0	6.0	n/a	robot/robot_06s.jpg
327.0	0.5	exp	232	6	n/a	556.0	6.0	n/a	emerald/emerald_06s.jpg
331.5	0.5	exp	225	6	n/a	543.0	6.0	n/a	easel/easel_06s.jpg
336.0	0.5	exp	123	6	n/a	284.0	6.0	n/a	cassette/cassette_06s.jpg
340.5	0.5	exp	556	6	n/a	1422.0	6.0	n/a	ship/ship_06s.jpg
345.0	0.5	exp	261	6	n/a	645.0	6.0	n/a	frog/frog_06s.jpg
349.5	0.5	exp	608	6	n/a	1571.0	6.0	n/a	strawberry/strawberry_06n.jpg
354.0	0.5	exp	278	6	n/a	692.0	6.0	n/a	gondola/gondola_06s.jpg
358.5	0.5	exp	462	6	n/a	1166.0	6.0	n/a	piano/piano_06n.jpg
363.0	0.5	catch	721	22	n/a	n/a	n/a	0.752	catch022.jpg
367.5	0.5	exp	376	6	n/a	942.0	6.0	n/a	locker/locker_06s.jpg
372.0	0.5	exp	157	6	n/a	376.0	6.0	n/a	coconut/coconut_06s.jpg
376.5	0.5	exp	67	6	n/a	152.0	6.0	n/a	boar/boar_06s.jpg
381.0	0.5	test	705	13	99.0	1810.0	14.0	n/a	whip/whip_14s.jpg
385.5	0.5	exp	104	6	n/a	238.0	6.0	n/a	cake/cake_06s.jpg
390.0	0.5	exp	547	6	n/a	1392.0	6.0	n/a	screwdriver/screwdriver_06s.jpg
394.5	0.5	exp	612	6	n/a	1581.0	6.0	n/a	suit/suit_06s.jpg
399.0	0.5	test	680	13	95.0	1749.0	13.0	n/a	urinal/urinal_13s.jpg
403.5	0.5	exp	128	6	n/a	294.0	6.0	n/a	cellphone/cellphone_06s.jpg
408.0	0.5	exp	192	6	n/a	461.0	6.0	n/a	cup/cup_06s.jpg
412.5	0.5	exp	454	6	n/a	1136.0	6.0	n/a	pecan/pecan_06s.jpg
