onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	468	6	n/a	1177.0	6.0	n/a	pillow/pillow_06s.jpg
7.5	0.5	exp	91	6	n/a	214.0	6.0	n/a	buggy/buggy_06s.jpg
12.0	0.5	exp	583	6	n/a	1497.0	6.0	n/a	sonogram/sonogram_06s.jpg
16.5	0.5	exp	413	6	n/a	1030.0	6.0	n/a	mousetrap/mousetrap_06n.jpg
21.0	0.5	test	69	13	17.0	156.0	14.0	n/a	bobsled/bobsled_14s.jpg
25.5	0.5	catch	721	64	n/a	n/a	n/a	0.722	catch064.jpg
30.0	0.5	exp	545	6	n/a	1384.0	6.0	n/a	scoreboard/scoreboard_06s.jpg
34.5	0.5	exp	80	6	n/a	189.0	6.0	n/a	bracelet2/bracelet2_06s.jpg
39.0	0.5	exp	560	6	n/a	1434.0	6.0	n/a	shower/shower_06s.jpg
43.5	0.5	exp	95	6	n/a	222.0	6.0	n/a	bungee/bungee_06s.jpg
48.0	0.5	exp	586	6	n/a	1506.0	6.0	n/a	spareribs/spareribs_06s.jpg
52.5	0.5	test	562	13	81.0	1438.0	13.0	n/a	shredder/shredder_13s.jpg
57.0	0.5	catch	721	44	n/a	n/a	n/a	0.707	catch044.jpg
61.5	0.5	test	588	13	83.0	1510.0	16.0	n/a	speaker/speaker_16s.jpg
66.0	0.5	exp	88	6	n/a	206.0	6.0	n/a	brush/brush_06s.jpg
70.5	0.5	exp	259	6	n/a	634.0	6.0	n/a	footrest/footrest_06s.jpg
75.0	0.5	exp	284	6	n/a	704.0	6.0	n/a	grapefruit/grapefruit_06s.jpg
79.5	0.5	exp	48	6	n/a	116.0	6.0	n/a	beetle/beetle_06s.jpg
84.0	0.5	exp	160	6	n/a	386.0	6.0	n/a	coin/coin_06s.jpg
88.5	0.5	exp	103	6	n/a	237.0	6.0	n/a	cage/cage_06s.jpg
93.0	0.5	test	214	13	35.0	515.0	13.0	n/a	dragonfly/dragonfly_13s.jpg
97.5	0.5	exp	491	6	n/a	1231.0	6.0	n/a	pot/pot_06s.jpg
102.0	0.5	exp	611	6	n/a	1579.0	6.0	n/a	subway/subway_06s.jpg
106.5	0.5	exp	217	6	n/a	519.0	6.0	n/a	dress/dress_06s.jpg
