onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	test	597	13	85.0	1535.0	14.0	n/a	stalagmite/stalagmite_14s.jpg
7.5	0.5	exp	211	6	n/a	506.0	6.0	n/a	donut/donut_06s.jpg
12.0	0.5	catch	721	67	n/a	n/a	n/a	0.792	catch067.jpg
16.5	0.5	exp	187	6	n/a	449.0	6.0	n/a	crown/crown_06s.jpg
21.0	0.5	exp	459	6	n/a	1151.0	6.0	n/a	pepper1/pepper1_06s.jpg
25.5	0.5	exp	380	6	n/a	961.0	6.0	n/a	mailbox/mailbox_06s.jpg
30.0	0.5	exp	472	6	n/a	1189.0	6.0	n/a	pistachio/pistachio_06n.jpg
34.5	0.5	exp	595	6	n/a	1530.0	6.0	n/a	squirrel/squirrel_06s.jpg
39.0	0.5	exp	555	6	n/a	1421.0	6.0	n/a	shield/shield_06s.jpg
43.5	0.5	test	176	13	29.0	427.0	16.0	n/a	cow/cow_16n.jpg
48.0	0.5	exp	223	6	n/a	541.0	6.0	n/a	earring/earring_06n.jpg
52.5	0.5	catch	721	97	n/a	n/a	n/a	1.021	catch097.jpg
57.0	0.5	test	7	13	2.0	17.0	13.0	n/a	altar/altar_13s.jpg
61.5	0.5	exp	606	6	n/a	1564.0	6.0	n/a	stove1/stove1_06s.jpg
66.0	0.5	exp	151	6	n/a	356.0	6.0	n/a	clipboard/clipboard_06s.jpg
70.5	0.5	exp	524	6	n/a	1310.0	6.0	n/a	rice/rice_06s.jpg
75.0	0.5	exp	449	6	n/a	1125.0	6.0	n/a	pastry/pastry_06s.jpg
79.5	0.5	exp	246	6	n/a	597.0	6.0	n/a	firetruck/firetruck_06s.jpg
84.0	0.5	exp	32	6	n/a	67.0	6.0	n/a	bandage/bandage_06s.jpg
88.5	0.5	test	505	13	78.0	1266.0	13.0	n/a	rabbit/rabbit_13n.jpg
93.0	0.5	exp	434	6	n/a	1091.0	6.0	n/a	overalls/overalls_06s.jpg
97.5	0.5	catch	721	33	n/a	n/a	n/a	0.807	catch033.jpg
