onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	547	10	n/a	1392.0	10.0	n/a	screwdriver/screwdriver_10s.jpg
7.5	0.5	exp	253	10	n/a	620.0	10.0	n/a	flower/flower_10s.jpg
12.0	0.5	exp	364	10	n/a	921.0	10.0	n/a	lettuce/lettuce_10n.jpg
16.5	0.5	catch	721	56	n/a	n/a	n/a	0.656	catch056.jpg
21.0	0.5	exp	491	10	n/a	1231.0	10.0	n/a	pot/pot_10s.jpg
25.5	0.5	exp	303	10	n/a	745.0	10.0	n/a	hand/hand_10s.jpg
30.0	0.5	exp	151	10	n/a	356.0	10.0	n/a	clipboard/clipboard_10s.jpg
34.5	0.5	exp	262	10	n/a	648.0	10.0	n/a	fudge/fudge_10s.jpg
39.0	0.5	exp	652	10	n/a	1676.0	10.0	n/a	tongue/tongue_10s.jpg
43.5	0.5	exp	536	10	n/a	1351.0	10.0	n/a	saltshaker/saltshaker_10s.jpg
48.0	0.5	exp	463	10	n/a	1168.0	10.0	n/a	pickle/pickle_10n.jpg
52.5	0.5	exp	44	10	n/a	109.0	10.0	n/a	bed/bed_10s.jpg
57.0	0.5	exp	420	10	n/a	1055.0	10.0	n/a	necklace/necklace_10n.jpg
61.5	0.5	catch	721	18	n/a	n/a	n/a	0.731	catch018.jpg
66.0	0.5	exp	218	10	n/a	520.0	10.0	n/a	dresser/dresser_10s.jpg
70.5	0.5	exp	166	10	n/a	397.0	10.0	n/a	confetti/confetti_10s.jpg
75.0	0.5	exp	661	10	n/a	1699.0	10.0	n/a	train/train_10n.jpg
79.5	0.5	catch	721	72	n/a	n/a	n/a	0.727	catch072.jpg
84.0	0.5	exp	70	10	n/a	160.0	10.0	n/a	bolt/bolt_10n.jpg
88.5	0.5	exp	62	10	n/a	140.0	10.0	n/a	blimp/blimp_10s.jpg
93.0	0.5	exp	344	10	n/a	870.0	10.0	n/a	key/key_10s.jpg
97.5	0.5	exp	647	10	n/a	1667.0	10.0	n/a	toaster/toaster_10s.jpg
102.0	0.5	exp	104	10	n/a	238.0	10.0	n/a	cake/cake_10s.jpg
106.5	0.5	exp	493	10	n/a	1234.0	10.0	n/a	pothole/pothole_10n.jpg
111.0	0.5	exp	471	10	n/a	1186.0	10.0	n/a	pinwheel/pinwheel_10s.jpg
