onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	224	10	n/a	542.0	10.0	n/a	earwig/earwig_10n.jpg
7.5	0.5	exp	265	10	n/a	658.0	10.0	n/a	gargoyle/gargoyle_10s.jpg
12.0	0.5	exp	144	10	n/a	334.0	10.0	n/a	chip/chip_10s.jpg
16.5	0.5	exp	83	10	n/a	196.0	10.0	n/a	breadbox/breadbox_10s.jpg
21.0	0.5	exp	715	10	n/a	1837.0	10.0	n/a	worm/worm_10s.jpg
25.5	0.5	exp	690	10	n/a	1777.0	10.0	n/a	wallet/wallet_10s.jpg
30.0	0.5	exp	178	10	n/a	433.0	10.0	n/a	crank/crank_10s.jpg
34.5	0.5	exp	158	10	n/a	381.0	10.0	n/a	coffee_pot/coffee_pot_10s.jpg
39.0	0.5	catch	721	35	n/a	n/a	n/a	0.734	catch035.jpg
43.5	0.5	exp	374	10	n/a	940.0	10.0	n/a	lobster/lobster_10s.jpg
48.0	0.5	exp	286	10	n/a	708.0	10.0	n/a	grate/grate_10s.jpg
52.5	0.5	exp	168	10	n/a	401.0	10.0	n/a	cookie/cookie_10s.jpg
57.0	0.5	exp	558	10	n/a	1424.0	10.0	n/a	shoe/shoe_10s.jpg
61.5	0.5	exp	467	10	n/a	1175.0	10.0	n/a	pill/pill_10s.jpg
66.0	0.5	test	462	13	75.0	1166.0	13.0	n/a	piano/piano_13n.jpg
70.5	0.5	exp	156	10	n/a	374.0	10.0	n/a	cockroach/cockroach_10n.jpg
75.0	0.5	exp	356	10	n/a	906.0	10.0	n/a	lawnmower/lawnmower_10n.jpg
79.5	0.5	exp	69	10	n/a	156.0	10.0	n/a	bobsled/bobsled_10s.jpg
84.0	0.5	exp	332	10	n/a	840.0	10.0	n/a	jam/jam_10s.jpg
88.5	0.5	exp	512	10	n/a	1285.0	10.0	n/a	raspberry/raspberry_10n.jpg
93.0	0.5	exp	84	10	n/a	197.0	10.0	n/a	breadstick/breadstick_10s.jpg
97.5	0.5	catch	721	93	n/a	n/a	n/a	0.733	catch093.jpg
102.0	0.5	exp	593	10	n/a	1524.0	10.0	n/a	sprinkler/sprinkler_10s.jpg
106.5	0.5	test	332	13	56.0	840.0	15.0	n/a	jam/jam_15s.jpg
111.0	0.5	exp	185	10	n/a	446.0	10.0	n/a	crouton/crouton_10n.jpg
115.5	0.5	test	597	13	85.0	1535.0	14.0	n/a	stalagmite/stalagmite_14s.jpg
120.0	0.5	exp	583	10	n/a	1497.0	10.0	n/a	sonogram/sonogram_10s.jpg
124.5	0.5	catch	721	50	n/a	n/a	n/a	0.697	catch050.jpg
129.0	0.5	exp	421	10	n/a	1056.0	10.0	n/a	needle/needle_10n.jpg
133.5	0.5	exp	663	10	n/a	1705.0	10.0	n/a	trashcan/trashcan_10n.jpg
138.0	0.5	exp	418	10	n/a	1050.0	10.0	n/a	nail_polish/nail_polish_10s.jpg
142.5	0.5	exp	526	10	n/a	1314.0	10.0	n/a	ring/ring_10s.jpg
147.0	0.5	exp	700	10	n/a	1798.0	10.0	n/a	weasel/weasel_10s.jpg
151.5	0.5	exp	570	10	n/a	1463.0	10.0	n/a	sleeping_bag/sleeping_bag_10s.jpg
156.0	0.5	exp	627	10	n/a	1615.0	10.0	n/a	tadpole/tadpole_10s.jpg
160.5	0.5	catch	721	21	n/a	n/a	n/a	0.775	catch021.jpg
165.0	0.5	exp	193	10	n/a	462.0	10.0	n/a	cupcake/cupcake_10s.jpg
169.5	0.5	exp	707	10	n/a	1817.0	10.0	n/a	wig/wig_10s.jpg
174.0	0.5	exp	458	10	n/a	1146.0	10.0	n/a	penguin/penguin_10s.jpg
178.5	0.5	exp	455	10	n/a	1139.0	10.0	n/a	peeler/peeler_10s.jpg
183.0	0.5	exp	67	10	n/a	152.0	10.0	n/a	boar/boar_10s.jpg
187.5	0.5	test	43	13	9.0	108.0	13.0	n/a	beaver/beaver_13n.jpg
192.0	0.5	catch	721	78	n/a	n/a	n/a	0.693	catch078.jpg
196.5	0.5	test	698	13	98.0	1787.0	13.0	n/a	watch/watch_13s.jpg
