onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	654	3	n/a	1682.0	3.0	n/a	toothpick/toothpick_03s.jpg
7.5	0.5	exp	242	3	n/a	580.0	3.0	n/a	ferris_wheel/ferris_wheel_03s.jpg
12.0	0.5	catch	721	88	n/a	n/a	n/a	0.599	catch088.jpg
16.5	0.5	exp	53	3	n/a	128.0	3.0	n/a	binoculars/binoculars_03s.jpg
21.0	0.5	exp	3	3	n/a	10.0	3.0	n/a	aircraft_carrier/aircraft_carrier_03s.jpg
25.5	0.5	catch	721	66	n/a	n/a	n/a	0.573	catch066.jpg
30.0	0.5	exp	136	3	n/a	317.0	3.0	n/a	cherry/cherry_03s.jpg
34.5	0.5	exp	292	3	n/a	720.0	3.0	n/a	guacamole/guacamole_03s.jpg
39.0	0.5	test	19	13	3.0	42.0	14.0	n/a	ashtray/ashtray_14n.jpg
43.5	0.5	exp	350	3	n/a	887.0	3.0	n/a	ladder/ladder_03s.jpg
48.0	0.5	exp	492	3	n/a	1232.0	3.0	n/a	potato/potato_03n.jpg
52.5	0.5	exp	243	3	n/a	582.0	3.0	n/a	fig/fig_03s.jpg
57.0	0.5	test	22	13	4.0	46.0	14.0	n/a	axe/axe_14n.jpg
61.5	0.5	exp	280	3	n/a	700.0	3.0	n/a	gramophone/gramophone_03s.jpg
66.0	0.5	exp	719	3	n/a	1852.0	3.0	n/a	zebra/zebra_03s.jpg
70.5	0.5	exp	693	3	n/a	1780.0	3.0	n/a	walrus/walrus_03s.jpg
75.0	0.5	exp	562	3	n/a	1438.0	3.0	n/a	shredder/shredder_03s.jpg
79.5	0.5	exp	195	3	n/a	469.0	3.0	n/a	cymbal/cymbal_03s.jpg
84.0	0.5	exp	98	3	n/a	226.0	3.0	n/a	burrito/burrito_03s.jpg
88.5	0.5	exp	199	3	n/a	481.0	3.0	n/a	desk/desk_03s.jpg
93.0	0.5	test	705	13	99.0	1810.0	14.0	n/a	whip/whip_14s.jpg
97.5	0.5	exp	517	3	n/a	1296.0	3.0	n/a	record/record_03s.jpg
102.0	0.5	exp	601	3	n/a	1545.0	3.0	n/a	steak/steak_03s.jpg
106.5	0.5	catch	721	77	n/a	n/a	n/a	0.726	catch077.jpg
111.0	0.5	exp	72	3	n/a	170.0	3.0	n/a	boot/boot_03s.jpg
115.5	0.5	exp	21	3	n/a	44.0	3.0	n/a	avocado/avocado_03s.jpg
120.0	0.5	exp	701	3	n/a	1805.0	3.0	n/a	whale/whale_03s.jpg
124.5	0.5	exp	89	3	n/a	208.0	3.0	n/a	bubble/bubble_03s.jpg
129.0	0.5	exp	106	3	n/a	245.0	3.0	n/a	camcorder/camcorder_03s.jpg
133.5	0.5	exp	688	3	n/a	1774.0	3.0	n/a	walker1/walker1_03s.jpg
138.0	0.5	exp	182	3	n/a	439.0	3.0	n/a	credit_card/credit_card_03s.jpg
142.5	0.5	exp	343	3	n/a	869.0	3.0	n/a	kettle/kettle_03n.jpg
147.0	0.5	test	69	13	17.0	156.0	14.0	n/a	bobsled/bobsled_14s.jpg
151.5	0.5	exp	596	3	n/a	1533.0	3.0	n/a	stair/stair_03s.jpg
156.0	0.5	catch	721	4	n/a	n/a	n/a	0.576	catch004.jpg
160.5	0.5	exp	531	3	n/a	1327.0	3.0	n/a	rollerblade/rollerblade_03s.jpg
