onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	109	3	n/a	249.0	3.0	n/a	camera2/camera2_03s.jpg
7.5	0.5	exp	520	3	n/a	1305.0	3.0	n/a	revolver/revolver_03s.jpg
12.0	0.5	exp	497	3	n/a	1242.0	3.0	n/a	prism/prism_03s.jpg
16.5	0.5	exp	88	3	n/a	206.0	3.0	n/a	brush/brush_03s.jpg
21.0	0.5	exp	145	3	n/a	335.0	3.0	n/a	chipmunk/chipmunk_03n.jpg
25.5	0.5	exp	373	3	n/a	939.0	3.0	n/a	llama/llama_03s.jpg
30.0	0.5	exp	229	3	n/a	551.0	3.0	n/a	eggplant/eggplant_03s.jpg
34.5	0.5	exp	533	3	n/a	1341.0	3.0	n/a	rug/rug_03s.jpg
39.0	0.5	exp	148	3	n/a	349.0	3.0	n/a	cinnamon/cinnamon_03s.jpg
43.5	0.5	exp	649	3	n/a	1672.0	3.0	n/a	toilet_paper/toilet_paper_03s.jpg
48.0	0.5	catch	721	34	n/a	n/a	n/a	0.596	catch034.jpg
52.5	0.5	exp	386	3	n/a	971.0	3.0	n/a	map/map_03s.jpg
57.0	0.5	exp	100	3	n/a	230.0	3.0	n/a	butterfly/butterfly_03s.jpg
61.5	0.5	catch	721	49	n/a	n/a	n/a	0.784	catch049.jpg
66.0	0.5	test	79	13	18.0	187.0	14.0	n/a	brace/brace_14s.jpg
70.5	0.5	exp	669	3	n/a	1721.0	3.0	n/a	truck/truck_03s.jpg
75.0	0.5	exp	655	3	n/a	1688.0	3.0	n/a	tortilla/tortilla_03s.jpg
79.5	0.5	catch	721	29	n/a	n/a	n/a	0.661	catch029.jpg
84.0	0.5	exp	621	3	n/a	1606.0	3.0	n/a	syrup/syrup_03s.jpg
88.5	0.5	exp	482	3	n/a	1209.0	3.0	n/a	pogo_stick/pogo_stick_03s.jpg
93.0	0.5	exp	524	3	n/a	1310.0	3.0	n/a	rice/rice_03s.jpg
97.5	0.5	exp	515	3	n/a	1291.0	3.0	n/a	razor/razor_03s.jpg
102.0	0.5	test	292	13	47.0	720.0	18.0	n/a	guacamole/guacamole_18s.jpg
106.5	0.5	test	242	13	41.0	580.0	20.0	n/a	ferris/ferris_wheel_20s.jpg
111.0	0.5	exp	673	3	n/a	1739.0	3.0	n/a	tuxedo/tuxedo_03s.jpg
115.5	0.5	exp	30	3	n/a	64.0	3.0	n/a	banana/banana_03s.jpg
120.0	0.5	exp	651	3	n/a	1675.0	3.0	n/a	tongs/tongs_03s.jpg
124.5	0.5	exp	666	3	n/a	1709.0	3.0	n/a	tree/tree_03s.jpg
129.0	0.5	exp	11	3	n/a	25.0	3.0	n/a	ant/ant_03s.jpg
133.5	0.5	exp	147	3	n/a	342.0	3.0	n/a	christmas_tree/christmas_tree_03s.jpg
138.0	0.5	exp	132	3	n/a	304.0	3.0	n/a	chalkboard/chalkboard_03s.jpg
142.5	0.5	exp	57	3	n/a	135.0	3.0	n/a	bison/bison_03n.jpg
147.0	0.5	exp	546	3	n/a	1385.0	3.0	n/a	scorpion/scorpion_03n.jpg
151.5	0.5	test	68	13	16.0	155.0	14.0	n/a	boat/boat_14n.jpg
156.0	0.5	exp	307	3	n/a	762.0	3.0	n/a	hay/hay_03s.jpg
160.5	0.5	catch	721	8	n/a	n/a	n/a	0.533	catch008.jpg
165.0	0.5	test	453	13	74.0	1134.0	13.0	n/a	pear/pear_13s.jpg
169.5	0.5	exp	567	3	n/a	1448.0	3.0	n/a	sink/sink_03s.jpg
174.0	0.5	exp	296	3	n/a	728.0	3.0	n/a	gun/gun_03s.jpg
178.5	0.5	exp	582	3	n/a	1496.0	3.0	n/a	sombrero/sombrero_03s.jpg
183.0	0.5	exp	327	3	n/a	825.0	3.0	n/a	icicle/icicle_03s.jpg
187.5	0.5	exp	337	3	n/a	853.0	3.0	n/a	joystick/joystick_03s.jpg
192.0	0.5	exp	588	3	n/a	1510.0	3.0	n/a	speaker/speaker_03s.jpg
196.5	0.5	exp	107	3	n/a	246.0	3.0	n/a	camel/camel_03s.jpg
201.0	0.5	exp	417	3	n/a	1046.0	3.0	n/a	nacho/nacho_03s.jpg
205.5	0.5	catch	721	69	n/a	n/a	n/a	n/a	catch069.jpg
210.0	0.5	test	92	13	20.0	216.0	22.0	n/a	bulldozer/bulldozer_22n.jpg
214.5	0.5	exp	470	3	n/a	1185.0	3.0	n/a	ping-pong_table/ping-pong_table_03s.jpg
219.0	0.5	exp	675	3	n/a	1742.0	3.0	n/a	typewriter/typewriter_03s.jpg
223.5	0.5	test	145	13	25.0	335.0	16.0	n/a	chipmunk/chipmunk_16n.jpg
228.0	0.5	exp	488	3	n/a	1227.0	3.0	n/a	porcupine/porcupine_03s.jpg
232.5	0.5	exp	422	3	n/a	1057.0	3.0	n/a	nest/nest_03s.jpg
237.0	0.5	exp	456	3	n/a	1143.0	3.0	n/a	pencil/pencil_03s.jpg
241.5	0.5	exp	665	3	n/a	1707.0	3.0	n/a	treadmill/treadmill_03s.jpg
246.0	0.5	exp	686	3	n/a	1765.0	3.0	n/a	violin/violin_03n.jpg
250.5	0.5	exp	81	3	n/a	190.0	3.0	n/a	bracket/bracket_03s.jpg
255.0	0.5	exp	481	3	n/a	1208.0	3.0	n/a	pocketknife/pocketknife_03s.jpg
259.5	0.5	exp	543	3	n/a	1380.0	3.0	n/a	scissors/scissors_03s.jpg
264.0	0.5	test	550	13	80.0	1403.0	13.0	n/a	seesaw/seesaw_13s.jpg
268.5	0.5	exp	23	3	n/a	47.0	3.0	n/a	baby/baby_03s.jpg
273.0	0.5	exp	429	3	n/a	1072.0	3.0	n/a	odometer/odometer_03s.jpg
277.5	0.5	exp	157	3	n/a	376.0	3.0	0.479	coconut/coconut_03s.jpg
282.0	0.5	exp	650	3	n/a	1673.0	3.0	n/a	tomato/tomato_03s.jpg
286.5	0.5	exp	473	3	n/a	1193.0	3.0	n/a	pizza/pizza_03s.jpg
291.0	0.5	catch	721	7	n/a	n/a	n/a	0.7	catch007.jpg
295.5	0.5	exp	604	3	n/a	1555.0	3.0	n/a	stiletto/stiletto_03s.jpg
300.0	0.5	exp	79	3	n/a	187.0	3.0	n/a	brace/brace_03s.jpg
304.5	0.5	catch	721	79	n/a	n/a	n/a	1.459	catch079.jpg
309.0	0.5	exp	616	3	n/a	1589.0	3.0	n/a	sushi/sushi_03s.jpg
313.5	0.5	exp	561	3	n/a	1435.0	3.0	n/a	shower_cap/shower_cap_03s.jpg
318.0	0.5	exp	268	3	n/a	665.0	3.0	n/a	gauze/gauze_03s.jpg
322.5	0.5	exp	328	3	n/a	826.0	3.0	n/a	iguana/iguana_03s.jpg
327.0	0.5	exp	668	3	n/a	1720.0	3.0	n/a	trowel/trowel_03s.jpg
331.5	0.5	exp	369	3	n/a	933.0	3.0	n/a	lingerie/lingerie_03s.jpg
336.0	0.5	catch	721	52	n/a	n/a	n/a	0.802	catch052.jpg
340.5	0.5	test	504	13	77.0	1264.0	15.0	n/a	quill/quill_15s.jpg
345.0	0.5	exp	633	3	n/a	1635.0	3.0	n/a	teapot/teapot_03s.jpg
349.5	0.5	exp	99	3	n/a	227.0	3.0	n/a	bus/bus_03n.jpg
354.0	0.5	exp	129	3	n/a	301.0	3.0	n/a	chair/chair_03s.jpg
358.5	0.5	exp	235	3	n/a	567.0	3.0	n/a	eyedropper/eyedropper_03s.jpg
363.0	0.5	exp	78	3	n/a	185.0	3.0	n/a	boy/boy_03s.jpg
367.5	0.5	exp	609	3	n/a	1572.0	3.0	n/a	streetlight/streetlight_03s.jpg
372.0	0.5	catch	721	62	n/a	n/a	n/a	0.585	catch062.jpg
376.5	0.5	exp	208	3	n/a	502.0	3.0	n/a	dolly/dolly_03s.jpg
381.0	0.5	exp	393	3	n/a	988.0	3.0	n/a	meat/meat_03s.jpg
385.5	0.5	catch	721	80	n/a	n/a	n/a	0.578	catch080.jpg
390.0	0.5	exp	162	3	n/a	390.0	3.0	n/a	comb/comb_03s.jpg
394.5	0.5	exp	718	3	n/a	1848.0	3.0	n/a	yo-yo/yo-yo_03s.jpg
399.0	0.5	exp	146	3	n/a	339.0	3.0	n/a	chocolate/chocolate_03s.jpg
403.5	0.5	test	345	13	61.0	874.0	14.0	n/a	kimono/kimono_14s.jpg
408.0	0.5	exp	626	3	n/a	1614.0	3.0	n/a	taco/taco_03s.jpg
412.5	0.5	exp	311	3	n/a	775.0	3.0	n/a	hedgehog/hedgehog_03s.jpg
