onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	607	1	n/a	1567.0	1.0	n/a	strainer/strainer_01b.jpg
7.5	0.5	exp	286	1	n/a	708.0	1.0	n/a	grate/grate_01b.jpg
12.0	0.5	exp	186	1	n/a	448.0	1.0	n/a	crowbar/crowbar_01b.jpg
16.5	0.5	exp	243	1	n/a	582.0	1.0	n/a	fig/fig_01b.jpg
21.0	0.5	test	29	13	5.0	63.0	13.0	n/a	bamboo/bamboo_13s.jpg
25.5	0.5	exp	221	1	n/a	535.0	1.0	n/a	duster/duster_01s.jpg
30.0	0.5	exp	195	1	n/a	469.0	1.0	n/a	cymbal/cymbal_01b.jpg
34.5	0.5	catch	721	91	n/a	n/a	n/a	0.516	catch091.jpg
39.0	0.5	exp	48	1	n/a	116.0	1.0	n/a	beetle/beetle_01b.jpg
43.5	0.5	exp	132	1	n/a	304.0	1.0	n/a	chalkboard/chalkboard_01b.jpg
48.0	0.5	exp	436	1	n/a	1094.0	1.0	n/a	pacifier/pacifier_01s.jpg
52.5	0.5	catch	721	48	n/a	n/a	n/a	0.58	catch048.jpg
57.0	0.5	test	217	13	38.0	519.0	13.0	n/a	dress/dress_13s.jpg
61.5	0.5	exp	256	1	n/a	631.0	1.0	n/a	football_helmet/football_helmet_01b.jpg
66.0	0.5	exp	60	1	n/a	138.0	1.0	n/a	blazer/blazer_01b.jpg
70.5	0.5	exp	210	1	n/a	505.0	1.0	n/a	donkey/donkey_01b.jpg
75.0	0.5	exp	235	1	n/a	567.0	1.0	n/a	eyedropper/eyedropper_01b.jpg
79.5	0.5	exp	584	1	n/a	1501.0	1.0	n/a	soy_sauce/soy_sauce_01s.jpg
84.0	0.5	test	505	13	78.0	1266.0	13.0	n/a	rabbit/rabbit_13n.jpg
88.5	0.5	exp	41	1	n/a	103.0	1.0	n/a	bean/bean_01b.jpg
93.0	0.5	exp	475	1	n/a	1198.0	1.0	n/a	plate/plate_01b.jpg
97.5	0.5	exp	81	1	n/a	190.0	1.0	n/a	bracket/bracket_01b.jpg
102.0	0.5	exp	131	1	n/a	303.0	1.0	n/a	chalk/chalk_01b.jpg
106.5	0.5	catch	721	61	n/a	n/a	n/a	0.758	catch061.jpg
111.0	0.5	exp	110	1	n/a	253.0	1.0	n/a	candelabra/candelabra_01b.jpg
115.5	0.5	exp	487	1	n/a	1226.0	1.0	n/a	popsicle/popsicle_01b.jpg
120.0	0.5	exp	144	1	n/a	334.0	1.0	n/a	chip/chip_01b.jpg
124.5	0.5	exp	322	1	n/a	807.0	1.0	n/a	hotplate/hotplate_01b.jpg
129.0	0.5	exp	236	1	n/a	569.0	1.0	n/a	eyepiece/eyepiece_01s.jpg
133.5	0.5	exp	612	1	n/a	1581.0	1.0	n/a	suit/suit_01b.jpg
138.0	0.5	catch	721	7	n/a	n/a	n/a	0.97	catch007.jpg
142.5	0.5	exp	275	1	n/a	684.0	1.0	n/a	goalpost/goalpost_01b.jpg
147.0	0.5	exp	426	1	n/a	1069.0	1.0	n/a	oar/oar_01b.jpg
151.5	0.5	exp	89	1	n/a	208.0	1.0	n/a	bubble/bubble_01b.jpg
156.0	0.5	exp	325	1	n/a	811.0	1.0	n/a	hula_hoop/hula_hoop_01b.jpg
160.5	0.5	catch	721	32	n/a	n/a	n/a	0.636	catch032.jpg
165.0	0.5	exp	314	1	n/a	779.0	1.0	n/a	highlighter/highlighter_01b.jpg
169.5	0.5	test	52	13	13.0	124.0	14.0	n/a	bike/bike_14s.jpg
174.0	0.5	exp	197	1	n/a	477.0	1.0	n/a	deer/deer_01b.jpg
