onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	test	562	13	81.0	1438.0	13.0	n/a	shredder/shredder_13s.jpg
7.5	0.5	exp	405	4	n/a	1018.0	4.0	n/a	monkey/monkey_04s.jpg
12.0	0.5	exp	93	4	n/a	217.0	4.0	n/a	bullet/bullet_04s.jpg
16.5	0.5	exp	597	4	n/a	1535.0	4.0	n/a	stalagmite/stalagmite_04s.jpg
21.0	0.5	exp	297	4	n/a	735.0	4.0	n/a	hairbrush/hairbrush_04s.jpg
25.5	0.5	test	440	13	72.0	1104.0	14.0	n/a	pan/pan_14s.jpg
30.0	0.5	exp	671	4	n/a	1728.0	4.0	n/a	tumbleweed/tumbleweed_04s.jpg
34.5	0.5	exp	624	4	n/a	1609.0	4.0	n/a	table/table_04s.jpg
39.0	0.5	catch	721	9	n/a	n/a	n/a	0.874	catch009.jpg
43.5	0.5	exp	204	4	n/a	492.0	4.0	n/a	dishwasher/dishwasher_04s.jpg
48.0	0.5	exp	98	4	n/a	226.0	4.0	n/a	burrito/burrito_04s.jpg
52.5	0.5	exp	275	4	n/a	684.0	4.0	n/a	goalpost/goalpost_04s.jpg
57.0	0.5	test	630	13	89.0	1619.0	16.0	n/a	tamale/tamale_16s.jpg
61.5	0.5	exp	551	4	n/a	1407.0	4.0	n/a	sewing_kit/sewing_kit_04s.jpg
66.0	0.5	exp	83	4	n/a	196.0	4.0	n/a	breadbox/breadbox_04s.jpg
70.5	0.5	exp	377	4	n/a	946.0	4.0	n/a	lollipop/lollipop_04s.jpg
75.0	0.5	exp	412	4	n/a	1027.0	4.0	n/a	mouse1/mouse1_04s.jpg
79.5	0.5	test	312	13	49.0	776.0	25.0	n/a	helicopter/helicopter_25s.jpg
84.0	0.5	exp	295	4	n/a	724.0	4.0	n/a	guitar/guitar_04s.jpg
88.5	0.5	test	707	13	100.0	1817.0	13.0	n/a	wig/wig_13s.jpg
93.0	0.5	exp	591	4	n/a	1520.0	4.0	n/a	spoon/spoon_04s.jpg
97.5	0.5	catch	721	53	n/a	n/a	n/a	0.84	catch053.jpg
102.0	0.5	exp	241	4	n/a	579.0	4.0	n/a	ferret/ferret_04s.jpg
106.5	0.5	exp	600	4	n/a	1542.0	4.0	n/a	starfish/starfish_04s.jpg
111.0	0.5	catch	721	34	n/a	n/a	n/a	0.71	catch034.jpg
115.5	0.5	exp	352	4	n/a	892.0	4.0	n/a	lamp/lamp_04s.jpg
120.0	0.5	exp	349	4	n/a	885.0	4.0	n/a	koala/koala_04s.jpg
124.5	0.5	exp	542	4	n/a	1377.0	4.0	n/a	scarecrow/scarecrow_04s.jpg
129.0	0.5	exp	413	4	n/a	1030.0	4.0	n/a	mousetrap/mousetrap_04n.jpg
133.5	0.5	exp	557	4	n/a	1423.0	4.0	n/a	shirt/shirt_04s.jpg
138.0	0.5	exp	115	4	n/a	261.0	4.0	n/a	cannon/cannon_04s.jpg
142.5	0.5	exp	150	4	n/a	353.0	4.0	n/a	clay/clay_04s.jpg
147.0	0.5	exp	484	4	n/a	1219.0	4.0	n/a	pom-pom/pom-pom_04s.jpg
151.5	0.5	exp	59	4	n/a	137.0	4.0	n/a	blanket/blanket_04s.jpg
156.0	0.5	catch	721	95	n/a	n/a	n/a	0.629	catch095.jpg
160.5	0.5	exp	88	4	n/a	206.0	4.0	n/a	brush/brush_04s.jpg
165.0	0.5	exp	333	4	n/a	841.0	4.0	n/a	jar/jar_04s.jpg
169.5	0.5	exp	183	4	n/a	442.0	4.0	n/a	crib/crib_04s.jpg
174.0	0.5	exp	666	4	n/a	1709.0	4.0	n/a	tree/tree_04s.jpg
178.5	0.5	exp	370	4	n/a	934.0	4.0	n/a	lion/lion_04s.jpg
183.0	0.5	exp	330	4	n/a	833.0	4.0	n/a	iron/iron_04s.jpg
187.5	0.5	exp	503	4	n/a	1257.0	4.0	n/a	punching_bag/punching_bag_04s.jpg
192.0	0.5	exp	34	4	n/a	76.0	4.0	n/a	barnacle/barnacle_04n.jpg
196.5	0.5	catch	721	74	n/a	n/a	n/a	0.863	catch074.jpg
201.0	0.5	exp	109	4	n/a	249.0	4.0	n/a	camera2/camera2_04s.jpg
205.5	0.5	exp	162	4	n/a	390.0	4.0	n/a	comb/comb_04s.jpg
