onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	271	11	n/a	676.0	11.0	n/a	giraffe/giraffe_11s.jpg
7.5	0.5	exp	709	11	n/a	1824.0	11.0	n/a	wine/wine_11s.jpg
12.0	0.5	exp	476	11	n/a	1199.0	11.0	n/a	platypus/platypus_11s.jpg
16.5	0.5	catch	721	76	n/a	n/a	n/a	0.614	catch076.jpg
21.0	0.5	exp	18	11	n/a	40.0	11.0	n/a	artichoke/artichoke_11s.jpg
25.5	0.5	exp	92	11	n/a	216.0	11.0	n/a	bulldozer/bulldozer_11s.jpg
30.0	0.5	exp	117	11	n/a	265.0	11.0	n/a	canvas/canvas_11s.jpg
34.5	0.5	exp	437	11	n/a	1096.0	11.0	n/a	padlock/padlock_11s.jpg
39.0	0.5	exp	286	11	n/a	708.0	11.0	n/a	grate/grate_11s.jpg
43.5	0.5	exp	704	11	n/a	1809.0	11.0	n/a	wheelchair/wheelchair_11n.jpg
48.0	0.5	exp	224	11	n/a	542.0	11.0	n/a	earwig/earwig_11s.jpg
52.5	0.5	exp	33	11	n/a	71.0	11.0	n/a	banner/banner_11s.jpg
57.0	0.5	exp	273	11	n/a	678.0	11.0	n/a	glass/glass_11s.jpg
61.5	0.5	exp	706	11	n/a	1812.0	11.0	n/a	whisk/whisk_11s.jpg
66.0	0.5	catch	721	2	n/a	n/a	n/a	n/a	catch002.jpg
70.5	0.5	exp	183	11	n/a	442.0	11.0	n/a	crib/crib_11n.jpg
75.0	0.5	test	145	13	25.0	335.0	16.0	n/a	chipmunk/chipmunk_16n.jpg
79.5	0.5	exp	132	11	n/a	304.0	11.0	n/a	chalkboard/chalkboard_11s.jpg
84.0	0.5	exp	714	11	n/a	1835.0	11.0	n/a	wooden_leg/wooden_leg_11s.jpg
88.5	0.5	exp	577	11	n/a	1482.0	11.0	n/a	snowboard/snowboard_11s.jpg
93.0	0.5	test	597	13	85.0	1535.0	14.0	n/a	stalagmite/stalagmite_14s.jpg
97.5	0.5	exp	626	11	n/a	1614.0	11.0	n/a	taco/taco_11s.jpg
102.0	0.5	catch	721	12	n/a	n/a	n/a	n/a	catch012.jpg
106.5	0.5	exp	618	11	n/a	1594.0	11.0	n/a	sweatsuit/sweatsuit_11s.jpg
111.0	0.5	exp	262	11	n/a	648.0	11.0	n/a	fudge/fudge_11s.jpg
115.5	0.5	exp	54	11	n/a	129.0	11.0	n/a	bird/bird_11s.jpg
120.0	0.5	exp	320	11	n/a	800.0	11.0	n/a	horseshoe/horseshoe_11n.jpg
124.5	0.5	exp	196	11	n/a	476.0	11.0	n/a	dashboard/dashboard_11s.jpg
129.0	0.5	exp	311	11	n/a	775.0	11.0	n/a	hedgehog/hedgehog_11n.jpg
133.5	0.5	exp	226	11	n/a	547.0	11.0	n/a	egg/egg_11s.jpg
138.0	0.5	exp	142	11	n/a	331.0	11.0	n/a	chin/chin_11s.jpg
142.5	0.5	exp	552	11	n/a	1411.0	11.0	n/a	shaving_cream/shaving_cream_11s.jpg
147.0	0.5	exp	170	11	n/a	410.0	11.0	n/a	cork/cork_11s.jpg
151.5	0.5	test	523	13	79.0	1309.0	13.0	n/a	ribbon/ribbon_13s.jpg
156.0	0.5	exp	480	11	n/a	1206.0	11.0	n/a	pocket/pocket_11s.jpg
160.5	0.5	exp	84	11	n/a	197.0	11.0	n/a	breadstick/breadstick_11s.jpg
165.0	0.5	exp	517	11	n/a	1296.0	11.0	n/a	record/record_11s.jpg
169.5	0.5	exp	493	11	n/a	1234.0	11.0	n/a	pothole/pothole_11s.jpg
174.0	0.5	exp	333	11	n/a	841.0	11.0	n/a	jar/jar_11s.jpg
178.5	0.5	catch	721	91	n/a	n/a	n/a	n/a	catch091.jpg
183.0	0.5	exp	190	11	n/a	458.0	11.0	n/a	cucumber/cucumber_11s.jpg
187.5	0.5	test	319	13	51.0	799.0	17.0	n/a	horse/horse_17s.jpg
192.0	0.5	exp	521	11	n/a	1307.0	11.0	n/a	rhinoceros/rhinoceros_11s.jpg
196.5	0.5	test	181	13	31.0	436.0	15.0	n/a	crayon/crayon_15s.jpg
201.0	0.5	exp	642	11	n/a	1656.0	11.0	n/a	tiara/tiara_11s.jpg
205.5	0.5	exp	31	11	n/a	66.0	11.0	n/a	banana_split/banana_split_11s.jpg
210.0	0.5	exp	278	11	n/a	692.0	11.0	n/a	gondola/gondola_11s.jpg
214.5	0.5	exp	422	11	n/a	1057.0	11.0	n/a	nest/nest_11s.jpg
