onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	410	11	n/a	1024.0	11.0	n/a	moth/moth_11n.jpg
7.5	0.5	exp	110	11	n/a	253.0	11.0	n/a	candelabra/candelabra_11s.jpg
12.0	0.5	exp	232	11	n/a	556.0	11.0	n/a	emerald/emerald_11s.jpg
16.5	0.5	exp	419	11	n/a	1052.0	11.0	n/a	napkin_ring/napkin_ring_11s.jpg
21.0	0.5	exp	580	11	n/a	1492.0	11.0	n/a	soda_fountain/soda_fountain_11s.jpg
25.5	0.5	exp	603	11	n/a	1551.0	11.0	n/a	stethoscope/stethoscope_11s.jpg
30.0	0.5	test	562	13	81.0	1438.0	13.0	n/a	shredder/shredder_13s.jpg
34.5	0.5	catch	721	43	n/a	n/a	n/a	n/a	catch043.jpg
39.0	0.5	test	100	13	21.0	230.0	16.0	n/a	butterfly/butterfly_16n.jpg
43.5	0.5	exp	188	11	n/a	453.0	11.0	n/a	crutch/crutch_11s.jpg
48.0	0.5	exp	346	11	n/a	875.0	11.0	n/a	kite/kite_11n.jpg
52.5	0.5	exp	653	11	n/a	1678.0	11.0	n/a	toolbox/toolbox_11s.jpg
57.0	0.5	exp	644	11	n/a	1660.0	11.0	n/a	tiger/tiger_11s.jpg
61.5	0.5	exp	316	11	n/a	782.0	11.0	n/a	hippopotamus/hippopotamus_11s.jpg
66.0	0.5	exp	539	11	n/a	1371.0	11.0	n/a	scaffolding/scaffolding_11s.jpg
70.5	0.5	catch	721	18	n/a	n/a	n/a	n/a	catch018.jpg
75.0	0.5	exp	25	11	n/a	55.0	11.0	n/a	bag/bag_11s.jpg
79.5	0.5	test	44	13	10.0	109.0	20.0	n/a	bed/bed_20n.jpg
84.0	0.5	catch	721	93	n/a	n/a	n/a	n/a	catch093.jpg
88.5	0.5	exp	22	11	n/a	46.0	11.0	n/a	axe/axe_11n.jpg
93.0	0.5	test	46	13	11.0	114.0	14.0	n/a	beer/beer_14s.jpg
