onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	474	11	n/a	1197.0	11.0	n/a	plastic_film/plastic_film_11s.jpg
7.5	0.5	exp	217	11	n/a	519.0	11.0	n/a	dress/dress_11s.jpg
12.0	0.5	catch	721	96	n/a	n/a	n/a	n/a	catch096.jpg
16.5	0.5	exp	393	11	n/a	988.0	11.0	n/a	meat/meat_11s.jpg
21.0	0.5	exp	466	11	n/a	1172.0	11.0	n/a	pigeon/pigeon_11s.jpg
25.5	0.5	exp	453	11	n/a	1134.0	11.0	n/a	pear/pear_11s.jpg
30.0	0.5	exp	528	11	n/a	1319.0	11.0	n/a	robot/robot_11s.jpg
34.5	0.5	exp	542	11	n/a	1377.0	11.0	n/a	scarecrow/scarecrow_11s.jpg
39.0	0.5	exp	5	11	n/a	13.0	11.0	n/a	alligator/alligator_11s.jpg
43.5	0.5	exp	411	11	n/a	1026.0	11.0	n/a	motorcycle/motorcycle_11s.jpg
48.0	0.5	exp	511	11	n/a	1278.0	11.0	n/a	railing/railing_11s.jpg
52.5	0.5	exp	134	11	n/a	313.0	11.0	n/a	cheese/cheese_11s.jpg
57.0	0.5	exp	463	11	n/a	1168.0	11.0	n/a	pickle/pickle_11s.jpg
61.5	0.5	test	697	13	97.0	1786.0	15.0	n/a	wasp/wasp_15n.jpg
66.0	0.5	exp	715	11	n/a	1837.0	11.0	n/a	worm/worm_11s.jpg
70.5	0.5	exp	177	11	n/a	431.0	11.0	n/a	cranberry/cranberry_11n.jpg
75.0	0.5	exp	648	11	n/a	1671.0	11.0	n/a	toilet/toilet_11n.jpg
79.5	0.5	exp	252	11	n/a	618.0	11.0	n/a	floss/floss_11s.jpg
84.0	0.5	catch	721	89	n/a	n/a	n/a	0.648	catch089.jpg
88.5	0.5	exp	660	11	n/a	1696.0	11.0	n/a	tractor/tractor_11s.jpg
93.0	0.5	exp	522	11	n/a	1308.0	11.0	n/a	rhubarb/rhubarb_11n.jpg
97.5	0.5	test	30	13	6.0	64.0	13.0	n/a	banana/banana_13s.jpg
102.0	0.5	exp	253	11	n/a	620.0	11.0	n/a	flower/flower_11s.jpg
106.5	0.5	catch	721	32	n/a	n/a	n/a	0.51	catch032.jpg
111.0	0.5	exp	503	11	n/a	1257.0	11.0	n/a	punching_bag/punching_bag_11s.jpg
115.5	0.5	exp	323	11	n/a	808.0	11.0	n/a	hourglass/hourglass_11s.jpg
120.0	0.5	exp	417	11	n/a	1046.0	11.0	n/a	nacho/nacho_11s.jpg
124.5	0.5	exp	338	11	n/a	858.0	11.0	n/a	jukebox/jukebox_11s.jpg
129.0	0.5	exp	622	11	n/a	1607.0	11.0	n/a	t-shirt/t-shirt_11s.jpg
133.5	0.5	exp	376	11	n/a	942.0	11.0	n/a	locker/locker_11n.jpg
138.0	0.5	catch	721	55	n/a	n/a	n/a	n/a	catch055.jpg
142.5	0.5	test	168	13	28.0	401.0	15.0	n/a	cookie/cookie_15s.jpg
147.0	0.5	exp	305	11	n/a	752.0	11.0	n/a	hanger/hanger_11s.jpg
151.5	0.5	exp	465	11	n/a	1171.0	11.0	n/a	pig/pig_11s.jpg
156.0	0.5	catch	721	34	n/a	n/a	n/a	n/a	catch034.jpg
160.5	0.5	exp	246	11	n/a	597.0	11.0	n/a	firetruck/firetruck_11s.jpg
165.0	0.5	exp	699	11	n/a	1791.0	11.0	n/a	water_fountain/water_fountain_11s.jpg
169.5	0.5	exp	80	11	n/a	189.0	11.0	n/a	bracelet2/bracelet2_11s.jpg
174.0	0.5	exp	114	11	n/a	259.0	11.0	n/a	cane/cane_11s.jpg
178.5	0.5	exp	397	11	n/a	999.0	11.0	n/a	microphone/microphone_11s.jpg
183.0	0.5	exp	65	11	n/a	150.0	11.0	n/a	blueberry/blueberry_11n.jpg
187.5	0.5	exp	470	11	n/a	1185.0	11.0	n/a	ping-pong_table/ping-pong_table_11s.jpg
192.0	0.5	exp	236	11	n/a	569.0	11.0	n/a	eyepiece/eyepiece_11s.jpg
196.5	0.5	exp	120	11	n/a	276.0	11.0	n/a	carousel/carousel_11s.jpg
201.0	0.5	exp	649	11	n/a	1672.0	11.0	n/a	toilet_paper/toilet_paper_11s.jpg
205.5	0.5	exp	604	11	n/a	1555.0	11.0	n/a	stiletto/stiletto_11s.jpg
210.0	0.5	test	41	13	8.0	103.0	13.0	n/a	bean/bean_13s.jpg
214.5	0.5	exp	666	11	n/a	1709.0	11.0	n/a	tree/tree_11s.jpg
219.0	0.5	test	138	13	24.0	320.0	14.0	n/a	chest1/chest1_14s.jpg
223.5	0.5	test	384	13	64.0	967.0	13.0	n/a	mango/mango_13s.jpg
228.0	0.5	catch	721	44	n/a	n/a	n/a	n/a	catch044.jpg
232.5	0.5	exp	710	11	n/a	1829.0	11.0	n/a	wire/wire_11s.jpg
237.0	0.5	exp	557	11	n/a	1423.0	11.0	n/a	shirt/shirt_11s.jpg
241.5	0.5	exp	119	11	n/a	274.0	11.0	n/a	cardigan/cardigan_11s.jpg
246.0	0.5	exp	97	11	n/a	225.0	11.0	n/a	burner/burner_11s.jpg
250.5	0.5	exp	628	11	n/a	1617.0	11.0	n/a	tag/tag_11s.jpg
255.0	0.5	exp	473	11	n/a	1193.0	11.0	n/a	pizza/pizza_11s.jpg
259.5	0.5	exp	213	11	n/a	514.0	11.0	n/a	dough/dough_11s.jpg
264.0	0.5	exp	588	11	n/a	1510.0	11.0	n/a	speaker/speaker_11s.jpg
268.5	0.5	exp	487	11	n/a	1226.0	11.0	n/a	popsicle/popsicle_11s.jpg
273.0	0.5	exp	93	11	n/a	217.0	11.0	n/a	bullet/bullet_11s.jpg
277.5	0.5	catch	721	14	n/a	n/a	n/a	n/a	catch014.jpg
282.0	0.5	exp	540	11	n/a	1373.0	11.0	n/a	scallion/scallion_11s.jpg
286.5	0.5	exp	700	11	n/a	1798.0	11.0	n/a	weasel/weasel_11n.jpg
291.0	0.5	exp	635	11	n/a	1642.0	11.0	n/a	television/television_11s.jpg
295.5	0.5	exp	294	11	n/a	722.0	11.0	n/a	guillotine/guillotine_11s.jpg
300.0	0.5	catch	721	74	n/a	n/a	n/a	n/a	catch074.jpg
304.5	0.5	exp	560	11	n/a	1434.0	11.0	n/a	shower/shower_11s.jpg
309.0	0.5	test	413	13	69.0	1030.0	14.0	n/a	mousetrap/mousetrap_14s.jpg
313.5	0.5	catch	721	17	n/a	n/a	n/a	n/a	catch017.jpg
