onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	369	11	n/a	933.0	11.0	n/a	lingerie/lingerie_11s.jpg
7.5	0.5	exp	105	11	n/a	241.0	11.0	n/a	calculator/calculator_11s.jpg
12.0	0.5	exp	310	11	n/a	774.0	11.0	n/a	hedge/hedge_11s.jpg
16.5	0.5	exp	523	11	n/a	1309.0	11.0	n/a	ribbon/ribbon_11s.jpg
21.0	0.5	exp	376	11	n/a	942.0	11.0	n/a	locker/locker_11n.jpg
25.5	0.5	exp	29	11	n/a	63.0	11.0	n/a	bamboo/bamboo_11s.jpg
30.0	0.5	exp	56	11	n/a	132.0	11.0	n/a	birdhouse/birdhouse_11s.jpg
34.5	0.5	exp	704	11	n/a	1809.0	11.0	n/a	wheelchair/wheelchair_11n.jpg
39.0	0.5	exp	663	11	n/a	1705.0	11.0	n/a	trashcan/trashcan_11s.jpg
43.5	0.5	test	258	13	42.0	633.0	15.0	n/a	footprint/footprint_15s.jpg
48.0	0.5	exp	53	11	n/a	128.0	11.0	n/a	binoculars/binoculars_11n.jpg
52.5	0.5	exp	622	11	n/a	1607.0	11.0	n/a	t-shirt/t-shirt_11s.jpg
57.0	0.5	catch	721	14	n/a	n/a	n/a	0.849	catch014.jpg
61.5	0.5	exp	439	11	n/a	1098.0	11.0	n/a	paintbrush/paintbrush_11s.jpg
66.0	0.5	exp	146	11	n/a	339.0	11.0	n/a	chocolate/chocolate_11s.jpg
70.5	0.5	exp	390	11	n/a	981.0	11.0	n/a	mask/mask_11s.jpg
75.0	0.5	catch	721	29	n/a	n/a	n/a	0.939	catch029.jpg
79.5	0.5	exp	544	11	n/a	1381.0	11.0	n/a	scone/scone_11s.jpg
84.0	0.5	test	262	13	43.0	648.0	14.0	n/a	fudge/fudge_14s.jpg
88.5	0.5	exp	635	11	n/a	1642.0	11.0	n/a	television/television_11s.jpg
93.0	0.5	catch	721	35	n/a	n/a	n/a	0.842	catch035.jpg
97.5	0.5	exp	572	11	n/a	1472.0	11.0	n/a	sloth/sloth_11n.jpg
102.0	0.5	exp	132	11	n/a	304.0	11.0	n/a	chalkboard/chalkboard_11s.jpg
106.5	0.5	exp	264	11	n/a	656.0	11.0	n/a	garbage/garbage_11s.jpg
111.0	0.5	exp	206	11	n/a	500.0	11.0	n/a	doll/doll_11s.jpg
115.5	0.5	exp	472	11	n/a	1189.0	11.0	n/a	pistachio/pistachio_11s.jpg
120.0	0.5	exp	282	11	n/a	702.0	11.0	n/a	granola/granola_11s.jpg
124.5	0.5	exp	334	11	n/a	843.0	11.0	n/a	jeans/jeans_11s.jpg
129.0	0.5	catch	721	46	n/a	n/a	n/a	0.791	catch046.jpg
