onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	172	11	n/a	413.0	11.0	n/a	corn/corn_11s.jpg
7.5	0.5	exp	682	11	n/a	1754.0	11.0	n/a	vase/vase_11s.jpg
12.0	0.5	exp	70	11	n/a	160.0	11.0	n/a	bolt/bolt_11s.jpg
16.5	0.5	exp	350	11	n/a	887.0	11.0	n/a	ladder/ladder_11s.jpg
21.0	0.5	exp	195	11	n/a	469.0	11.0	n/a	cymbal/cymbal_11s.jpg
25.5	0.5	exp	574	11	n/a	1477.0	11.0	n/a	snail/snail_11s.jpg
30.0	0.5	exp	678	11	n/a	1745.0	11.0	n/a	undershirt/undershirt_11s.jpg
34.5	0.5	exp	58	11	n/a	136.0	11.0	n/a	blackberry/blackberry_11s.jpg
39.0	0.5	exp	137	11	n/a	318.0	11.0	n/a	chess_piece/chess_piece_11s.jpg
43.5	0.5	exp	588	11	n/a	1510.0	11.0	n/a	speaker/speaker_11s.jpg
48.0	0.5	exp	408	11	n/a	1021.0	11.0	n/a	mosquito/mosquito_11s.jpg
52.5	0.5	catch	721	83	n/a	n/a	n/a	0.675	catch083.jpg
57.0	0.5	exp	44	11	n/a	109.0	11.0	n/a	bed/bed_11n.jpg
61.5	0.5	exp	228	11	n/a	549.0	11.0	n/a	eggbeater/eggbeater_11s.jpg
66.0	0.5	exp	551	11	n/a	1407.0	11.0	n/a	sewing_kit/sewing_kit_11s.jpg
70.5	0.5	exp	360	11	n/a	914.0	11.0	n/a	lego/lego_11s.jpg
75.0	0.5	exp	558	11	n/a	1424.0	11.0	n/a	shoe/shoe_11s.jpg
79.5	0.5	exp	100	11	n/a	230.0	11.0	n/a	butterfly/butterfly_11s.jpg
84.0	0.5	exp	188	11	n/a	453.0	11.0	n/a	crutch/crutch_11s.jpg
88.5	0.5	test	145	13	25.0	335.0	16.0	n/a	chipmunk/chipmunk_16n.jpg
93.0	0.5	exp	458	11	n/a	1146.0	11.0	n/a	penguin/penguin_11s.jpg
97.5	0.5	catch	721	79	n/a	n/a	n/a	0.679	catch079.jpg
102.0	0.5	exp	131	11	n/a	303.0	11.0	n/a	chalk/chalk_11s.jpg
106.5	0.5	exp	611	11	n/a	1579.0	11.0	n/a	subway/subway_11s.jpg
111.0	0.5	exp	633	11	n/a	1635.0	11.0	n/a	teapot/teapot_11s.jpg
115.5	0.5	catch	721	30	n/a	n/a	n/a	0.694	catch030.jpg
120.0	0.5	exp	541	11	n/a	1376.0	11.0	n/a	scanner/scanner_11s.jpg
124.5	0.5	exp	384	11	n/a	967.0	11.0	n/a	mango/mango_11s.jpg
129.0	0.5	test	451	13	73.0	1130.0	14.0	n/a	peach/peach_14n.jpg
133.5	0.5	exp	464	11	n/a	1169.0	11.0	n/a	pie/pie_11s.jpg
138.0	0.5	exp	256	11	n/a	631.0	11.0	n/a	football_helmet/football_helmet_11s.jpg
142.5	0.5	exp	254	11	n/a	624.0	11.0	n/a	flyswatter/flyswatter_11s.jpg
147.0	0.5	exp	423	11	n/a	1058.0	11.0	n/a	net/net_11s.jpg
151.5	0.5	exp	486	11	n/a	1224.0	11.0	n/a	popcorn/popcorn_11s.jpg
156.0	0.5	exp	420	11	n/a	1055.0	11.0	n/a	necklace/necklace_11s.jpg
160.5	0.5	exp	515	11	n/a	1291.0	11.0	n/a	razor/razor_11n.jpg
165.0	0.5	test	110	13	22.0	253.0	14.0	n/a	candelabra/candelabra_14s.jpg
169.5	0.5	exp	645	11	n/a	1664.0	11.0	n/a	tiramisu/tiramisu_11s.jpg
174.0	0.5	catch	721	74	n/a	n/a	n/a	0.677	catch074.jpg
178.5	0.5	exp	196	11	n/a	476.0	11.0	n/a	dashboard/dashboard_11s.jpg
183.0	0.5	exp	696	11	n/a	1783.0	11.0	n/a	washboard/washboard_11s.jpg
187.5	0.5	exp	153	11	n/a	361.0	11.0	n/a	closet/closet_11s.jpg
192.0	0.5	exp	437	11	n/a	1096.0	11.0	n/a	padlock/padlock_11s.jpg
196.5	0.5	exp	559	11	n/a	1433.0	11.0	n/a	shovel/shovel_11s.jpg
201.0	0.5	exp	229	11	n/a	551.0	11.0	n/a	eggplant/eggplant_11s.jpg
205.5	0.5	exp	113	11	n/a	257.0	11.0	n/a	candy_bar/candy_bar_11s.jpg
210.0	0.5	exp	325	11	n/a	811.0	11.0	n/a	hula_hoop/hula_hoop_11s.jpg
214.5	0.5	exp	349	11	n/a	885.0	11.0	n/a	koala/koala_11s.jpg
219.0	0.5	exp	122	11	n/a	282.0	11.0	n/a	cashew/cashew_11s.jpg
223.5	0.5	exp	337	11	n/a	853.0	11.0	n/a	joystick/joystick_11s.jpg
228.0	0.5	exp	442	11	n/a	1106.0	11.0	n/a	panda/panda_11s.jpg
232.5	0.5	test	292	13	47.0	720.0	18.0	n/a	guacamole/guacamole_18s.jpg
237.0	0.5	exp	705	11	n/a	1810.0	11.0	n/a	whip/whip_11s.jpg
241.5	0.5	exp	517	11	n/a	1296.0	11.0	n/a	record/record_11s.jpg
246.0	0.5	exp	263	11	n/a	655.0	11.0	n/a	game/game_11s.jpg
250.5	0.5	catch	721	69	n/a	n/a	n/a	0.692	catch069.jpg
255.0	0.5	exp	642	11	n/a	1656.0	11.0	n/a	tiara/tiara_11s.jpg
259.5	0.5	test	398	13	66.0	1000.0	14.0	n/a	microscope/microscope_14n.jpg
264.0	0.5	exp	225	11	n/a	543.0	11.0	n/a	easel/easel_11s.jpg
268.5	0.5	exp	409	11	n/a	1022.0	11.0	n/a	mosquito_net/mosquito_net_11s.jpg
273.0	0.5	test	422	13	70.0	1057.0	13.0	n/a	nest/nest_13s.jpg
277.5	0.5	catch	721	9	n/a	n/a	n/a	0.79	catch009.jpg
282.0	0.5	exp	702	11	n/a	1806.0	11.0	n/a	wheat/wheat_11s.jpg
286.5	0.5	exp	89	11	n/a	208.0	11.0	n/a	bubble/bubble_11s.jpg
291.0	0.5	exp	683	11	n/a	1757.0	11.0	n/a	velcro/velcro_11s.jpg
295.5	0.5	test	320	13	52.0	800.0	13.0	n/a	horseshoe/horseshoe_13n.jpg
300.0	0.5	exp	103	11	n/a	237.0	11.0	n/a	cage/cage_11s.jpg
304.5	0.5	exp	656	11	n/a	1691.0	11.0	n/a	toucan/toucan_11s.jpg
309.0	0.5	exp	11	11	n/a	25.0	11.0	n/a	ant/ant_11s.jpg
313.5	0.5	catch	721	47	n/a	n/a	n/a	0.693	catch047.jpg
318.0	0.5	exp	431	11	n/a	1077.0	11.0	n/a	omelet/omelet_11s.jpg
322.5	0.5	exp	374	11	n/a	940.0	11.0	n/a	lobster/lobster_11s.jpg
327.0	0.5	exp	248	11	n/a	601.0	11.0	n/a	fish/fish_11s.jpg
331.5	0.5	exp	340	11	n/a	863.0	11.0	n/a	kangaroo/kangaroo_11s.jpg
336.0	0.5	exp	24	11	n/a	50.0	11.0	n/a	backpack/backpack_11s.jpg
340.5	0.5	exp	336	11	n/a	847.0	11.0	n/a	jersey/jersey_11s.jpg
345.0	0.5	catch	721	80	n/a	n/a	n/a	0.769	catch080.jpg
349.5	0.5	test	691	13	96.0	1778.0	13.0	n/a	wallpaper/wallpaper_13s.jpg
354.0	0.5	exp	608	11	n/a	1571.0	11.0	n/a	strawberry/strawberry_11n.jpg
358.5	0.5	exp	255	11	n/a	627.0	11.0	n/a	fondue/fondue_11n.jpg
363.0	0.5	exp	303	11	n/a	745.0	11.0	n/a	hand/hand_11s.jpg
367.5	0.5	test	214	13	35.0	515.0	13.0	n/a	dragonfly/dragonfly_13s.jpg
372.0	0.5	exp	286	11	n/a	708.0	11.0	n/a	grate/grate_11s.jpg
376.5	0.5	catch	721	53	n/a	n/a	n/a	0.877	catch053.jpg
381.0	0.5	exp	175	11	n/a	426.0	11.0	n/a	coverall/coverall_11s.jpg
385.5	0.5	exp	709	11	n/a	1824.0	11.0	n/a	wine/wine_11s.jpg
390.0	0.5	exp	548	11	n/a	1394.0	11.0	n/a	sea_urchin/sea_urchin_11s.jpg
394.5	0.5	exp	419	11	n/a	1052.0	11.0	n/a	napkin_ring/napkin_ring_11s.jpg
399.0	0.5	catch	721	100	n/a	n/a	n/a	0.801	catch100.jpg
403.5	0.5	exp	612	11	n/a	1581.0	11.0	n/a	suit/suit_11s.jpg
408.0	0.5	test	181	13	31.0	436.0	15.0	n/a	crayon/crayon_15s.jpg
412.5	0.5	exp	387	11	n/a	975.0	11.0	n/a	marijuana/marijuana_11s.jpg
